time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1561739100,28500,28500,28500,28500,1,2.15,28475.917608954263,8.736213806957107
1561740900,28483,28489,28483,28488,6,2.35,28479.77079152158,9.326484249317314
1561741200,28486,28486,28486,28486,2,2.15,28483,8.80316394579465
1561743600,28474,28474,28471,28471,5,2.15,28500,9.245795092523602
1561743900,28469,28469,28469,28469,1,2.15,28497.1,8.728238300200488
1561745100,28475,28475,28475,28475,1,2.15,28493.728,8.533364135900452
1561746000,28475,28475,28475,28475,1,2.15,28490.76064,7.923838126193277
1561746600,28470,28470,28470,28470,1,2.1,28488.149363200002,7.7149925457509
1561748100,28468,28468,28468,28468,1,2.1,28485.851439616003,7.306778792482979
1562029800,28770,28770,28770,28770,3,2.05,28468,28.356294593019907
1562030100,28928,28928,28852,28887,50,4.5,28468,37.61655926494706
1562030400,28885,28886,28856,28858,16,5.2,28523.2,37.1439478888794
1562030700,28880,28880,28818,28820,28,6.55,28571.776,38.91938018253087
1562031000,28827,28848,28760,28841,43,8.6,28614.52288,42.425138740921525
1562031300,28835,28900,28835,28880,34,10.25,28652.1401344,44.0376288308557
1562031600,28866,28958,28866,28945,28,11.6,28685.243318272,47.46351248579458
1562031900,28964,29015,28964,28990,41,13.5,28723.429253713923,49.07326159395211
1562032200,28991,29016,28984,29011,25,14.55,28770.080573119696,47.853742908669815
1562032500,29019,29019,28995,28995,4,14.7,28814.346069958152,46.14990412947912
1562032800,29010,29010,29000,29000,8,14.95,28855.27685596652,43.92491097737347
1562033100,28971,28981,28965,28965,20,15.9,28888.021484773217,43.28741733613251
1562033400,28957,28957,28870,28871,38,17.5,29019,46.98117324069448
1562033700,28865,28920,28863,28920,17,18.25,29004.1,47.696803723502015
1562034000,28933,28959,28926,28959,10,18.5,28987.167999999998,47.07560345753758
1562034300,28961,28962,28935,28962,15,19.2,28972.267839999997,45.64163178199919
1562034600,28969,28990,28969,28983,9,19.6,28863,44.3815152261421
1562034900,28995,29000,28995,29000,4,19.75,28875.7,42.42569270998909
1562035200,28950,28959,28950,28959,2,19.8,28890.616,42.96671465927558
1562035500,28998,29011,28998,29011,9,20.2,28903.74208,43.61194932647019
1562035800,28980,28980,28970,28970,3,20.2,28918.7581888,43.425381517436605
1562036100,28960,28974,28960,28974,2,17.8,28931.672042367998,41.32356855190542
1562036400,28961,28961,28925,28925,14,17.7,29011,41.87188508391217
1562036700,28928,28935,28918,28930,6,16.6,29002.4,40.095321863632726
1562037000,28900,28900,28890,28890,5,14.7,28992.272,40.08851315908753
1562037300,28900,28950,28900,28950,8,13.4,28977.95392,41.51076221915271
1562037600,28940,28950,28940,28948,4,12.2,28965.6403712,39.25999348921323
1562037900,28948,28948,28948,28948,1,10.2,28955.050719232,36.455708239983714
1562038200,28960,28963,28958,28963,3,9.1,28890,34.92315765141345
1562038500,28965,28968,28965,28968,2,9,28897.3,32.78578924774106
1562038800,28968,28973,28968,28973,2,8.7,28905.784,30.801090015759552
1562039100,28980,28994,28980,28994,6,8,28915.19424,30.10101215749101
1562039400,28997,29000,28994,29000,11,6.65,28927.8031616,28.379511289098794
1562039700,28998,28998,28982,28986,5,6.05,28940.798592512,27.63811762559174
1562043600,28999,29010,28985,28990,7,5.9,28951.45484585984,27.449680652335186
1562043900,28975,28975,28960,28968,5,5.4,29010,27.631846320025527
1562044200,28961,28961,28955,28955,2,5.05,29010,26.586714440023705
1562044500,28950,28950,28945,28945,3,5,29003.4,25.401949122879156
1562044800,28945,28954,28945,28948,9,5.35,28995.224000000002,24.230381328387786
1562045100,28946,28946,28936,28936,2,5,28988.19264,23.356782662074373
1562045400,28940,28940,28917,28926,9,5.3,28979.8418176,23.331298186211917
1562045700,28933,28933,28912,28924,7,5.55,28968.530290432,23.16477688719678
