time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1559549400,26648,26648,26648,26648,1,2.65,26633.1,13.629236115005682
1559549700,26656,26656,26655,26655,2,2.7,26635.89,13.227147821076704
1559550000,26664,26670,26664,26670,3,2.8,26638.400999999998,13.353780119571224
1559550300,26675,26675,26660,26660,4,2.95,26642.19288,13.471367253887566
1559553300,26680,26700,26680,26700,9,3.35,26646.7858768,15.366269592895597
1559553900,26698,26720,26698,26720,4,3.35,26655.300136512,15.84010747911734
1559554200,26719,26727,26719,26727,5,3.3,26666.94611193984,15.28009980203753
1559554500,26723,26723,26723,26723,1,3.3,26678.95688955187,14.474378387606277
1559554800,26730,26730,26730,26730,1,3.05,26688.565511641496,13.940494217062973
1559555100,26736,26736,26736,26736,3,3.1,26696.852409313196,13.373316058701333
1559555400,26738,26747,26738,26747,4,3.25,26704.681927450558,13.203793483079808
1559555700,26750,26750,26738,26738,4,3.3,26713.145541960446,13.117808234288393
1559556000,26743,26744,26743,26744,2,3.35,26720.51643356836,12.609393360410651
1559556300,26744,26744,26743,26743,5,3.55,26726.413146854688,11.780150977524176
1559556900,26731,26731,26727,26727,2,3.5,26750,12.081568764843878
1559557200,26725,26725,26720,26720,2,3.55,26747.7,11.71859956735503
1559557800,26727,26727,26727,26727,1,2.95,26744.376,11.381556741115386
1559558100,26714,26714,26714,26714,1,2.8,26741.45088,11.497159831035715
1559559300,26719,26719,26719,26719,1,2.8,26737.6077568,11.033076985961737
1559560800,26730,26742,26730,26742,2,2.85,26714,11.887857201250185
1559562300,26721,26721,26721,26721,1,2.85,26716.8,12.538724544018029
1559563200,26713,26713,26713,26713,1,2.8,26742,12.214529933731027
1559564400,26720,26720,26720,26720,1,2.7,26739.1,11.842063509893096
1559565600,26743,26743,26743,26743,1,2.55,26713,12.63905897347216
1559565900,26750,26750,26750,26750,6,2.4,26716,12.236269046795579
1559566200,26753,26753,26753,26753,1,2.25,26720.08,11.576535543453037
1559566500,26755,26764,26755,26764,7,2.35,26724.6888,11.535354433206392
1559566800,26765,26765,26765,26765,1,2.35,26730.978592,10.782829116548793
1559567100,26763,26763,26761,26761,2,2.4,26737.10244544,10.298341322509595
1559568300,26750,26750,26750,26750,1,2.3,26742.1240052608,10.348459799473195
1559568600,26760,26790,26760,26790,10,2.6,26746.241684313856,12.466426956653681
1559568900,26779,26793,26779,26787,4,2.6,26750,12.575967888321275
1559569800,26754,26762,26752,26762,4,2.7,26793,14.177684467726897
1559570100,26749,26749,26745,26745,2,2.55,26793,14.37927843431783
1559570400,26737,26737,26715,26733,7,2.8,26787.24,15.495044260437984
1559570700,26721,26721,26721,26721,1,2.75,26777.1264,15.245398241835272
1559571000,26750,26750,26750,26750,1,2.75,26768.428704,16.227869795989896
1559572200,26795,26795,26792,26792,7,3.05,26715,18.28302195341919
1559572500,26775,26790,26775,26790,3,3.15,26723,18.19137752817496
1559573100,26790,26790,26790,26790,2,3.15,26730.2,16.891993419019606
1559574000,26789,26800,26786,26800,7,3.45,26736.68,16.685422460518204
1559574300,26805,26805,26805,26805,1,3.45,26744.2784,15.850749427624047
1559574600,26789,26789,26789,26789,1,3.45,26752.779424,15.861410182793758
1559575500,26810,26810,26796,26796,6,3.7,26760.09030464,16.228452312594204
1559575800,26802,26802,26795,26795,5,3.65,26768.0758558976,15.569277147408902
1559576100,26780,26780,26766,26766,3,3.75,26810,16.528614494022552
1559576400,26762,26762,26762,26762,1,3.45,26805.6,15.633713458735228
1559577900,26746,26748,26746,26748,2,3.5,26800.368,15.659876783111283
1559579400,26750,26750,26736,26736,3,3.55,26792.75648,15.541314155746191
1559579700,26739,26747,26739,26747,2,3.6,26783.6754432,15.21693457319289
1559580300,26755,26766,26755,26766,8,3.5,26776.047372288,15.487153532250542
1559610900,26788,26815,26762,26762,10,3.8,26736,18.166642565661217
1559611200,26750,26769,26750,26753,9,4.05,26743.9,18.226168096685416
1559611500,26742,26742,26714,26735,9,4.4,26815,19.71001323263646
1559611800,26735,26735,26668,26675,34,5.75,26804.9,23.087869430305286
1559612100,26669,26682,26617,26620,35,7.45,26788.472,26.081593042426338
1559612400,26634,26639,26602,26615,21,8.45,26764.465920000002,26.8614792536816
1559612700,26615,26630,26598,26598,24,9.3,26738.471372800002,27.228516449847202
1559613000,26622,26622,26600,26608,7,9.5,26713.186525696,26.997908132000976
1559613300,26602,26604,26580,26595,27,10.75,26692.45295107072,27.069486122572336
1559613600,26575,26584,26560,26566,11,10.95,26669.962360856578,27.635951399531454
1559613900,26590,26590,26555,26555,4,11.1,26647.969888685264,28.161954870993494
1559614200,26554,26554,26518,26528,43,13.2,26629.375910948213,28.79324380877967
1559614500,26522,26559,26522,26559,10,13.4,26607.10072875857,29.379440679581126
1559614800,26564,26564,26554,26554,3,13.3,26589.280583006857,27.995194916753906
1559615100,26570,26572,26570,26572,3,13.3,26575.024466405484,27.281252422700057
1559615400,26543,26555,26538,26555,8,13.65,26572,27.761162963935767
1559615700,26541,26541,26488,26495,20,14.55,26572,30.563937037940356
1559616000,26498,26498,26494,26494,9,14.85,26555.2,28.666512963801758
1559616300,26482,26510,26470,26510,9,15.2,26541.760000000002,29.476047752101632
1559616600,26495,26504,26492,26504,11,15.35,26527.408000000003,28.656330055522943
1559616900,26500,26518,26491,26518,4,15.05,26470,28.538020765842735
1559617200,26520,26520,26516,26516,2,14.7,26474.8,26.785304996853966
1559617500,26507,26507,26507,26507,1,14.3,26480.224,25.514926068507254
1559617800,26511,26515,26511,26515,3,12.75,26484.99712,24.263859920756737
1559618100,26550,26563,26550,26563,5,11.25,26489.1974656,25.95929849784554
1559618400,26560,26570,26545,26545,14,10.9,26499.529820416,25.890777176570857
1559618700,26540,26553,26532,26553,6,10,26510.80504914944,25.54143594967294
1559619000,26544,26565,26544,26565,7,10,26520.27624128553,25.217047667553448
1559619300,26575,26582,26575,26575,5,8.9,26528.232042679847,24.630115691299633
1559619600,26570,26570,26570,26570,1,8.4,26537.910274997474,23.227964570492514
1559619900,26578,26606,26577,26606,12,8.8,26545.84642549793,24.140252815457334
1559620200,26595,26595,26595,26595,1,6.7,26557.877140398345,23.20166332863895
1559620500,26584,26584,26579,26579,11,6.75,26567.501712318677,22.68725880516474
1559624400,26577,26577,26560,26566,8,7,26606,22.4238831762244
1559624700,26550,26566,26550,26566,3,7,26601.4,21.965034377922656
1559625000,26566,26566,26566,26566,1,6.65,26595.232,20.39610335092818
1559625600,26560,26560,26560,26560,3,5.8,26589.80416,19.367810254433312
1559625900,26555,26560,26550,26550,5,5.6,26585.0276608,18.698680950545217
1559626200,26546,26546,26523,26523,6,5.45,26580.824341503998,19.29163231122056
1559626500,26534,26539,26531,26539,7,5.25,26572.728933693437,19.056515717561947
1559626800,26540,26540,26540,26540,1,5.1,26565.766882976357,17.76676459487895
