time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1568214300,27206,27206,27206,27206,2,1.95,27187.777971199997,12.04583458886241
1568215800,27202,27202,27202,27202,1,1.95,27192.22237696,11.47113211822938
1568217000,27207,27207,27207,27207,1,1.9,27195.777901568,11.008908395498711
1568217900,27218,27218,27218,27218,40,3.85,27198.6223212544,11.008272081534518
1568223600,27208,27208,27208,27208,1,3.8,27202.49785700352,10.936252647139195
1568250600,27360,27360,27360,27360,8,4.15,27205.598285602817,21.01223460091497
1568250900,27370,27390,27344,27344,17,4.8,27208,22.7970749865639
1568251200,27329,27332,27291,27312,16,5.55,27244.4,24.954426773237905
1568251500,27323,27341,27310,27310,16,6.3,27273.52,25.38625343229234
1568251800,27291,27300,27231,27247,14,6.95,27390,29.21580675855717
1568252100,27228,27228,27167,27172,15,7.65,27374.1,32.84324913294595
1568252400,27178,27182,27140,27160,10,8,27349.248,33.49730276630695
1568252700,27122,27180,27122,27159,6,8.25,27319.953279999998,35.24749542585646
1568253000,27172,27191,27161,27191,7,8.45,27288.280755199998,35.01553146686671
1568253300,27147,27155,27140,27140,3,8.55,27261.675834367998,36.157279219233374
1568253600,27108,27110,27095,27095,7,8.8,27239.32770086912,36.788902132145274
1568253900,27091,27109,27075,27075,11,9.1,27213.348714712676,36.589694836992045
1568254200,27113,27118,27101,27101,8,9.45,27185.67897177014,37.0475737772069
1568254500,27100,27106,27071,27071,8,9.8,27163.54317741611,36.90131850740641
1568254800,27055,27072,27053,27053,5,9.8,27145.034541932888,35.62265289973452
1568255100,27047,27058,27008,27040,8,10.1,27126.62763354631,36.6496062640392
1568255400,27046,27062,27046,27062,12,10.65,27102.90210683705,35.603205816607826
1568255700,27065,27065,27065,27065,2,10.7,27083.92168546964,33.27440540113584
1568256000,27066,27066,27065,27065,2,8.8,27068.73734837571,30.969090729626135
1568256600,27047,27047,27047,27047,1,8.8,27066,30.04272710608141
1568256900,27085,27085,27085,27085,2,8.5,27008,30.611103741361312
1568257200,27099,27099,27091,27091,2,7.75,27015.7,29.424596331264073
1568257500,27111,27119,27111,27119,5,7.2,27025.696,29.322839450459497
1568257800,27107,27115,27107,27115,2,6.5,27038.75856,28.085493775426674
