time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA,PSAR,Long Start,Buy Label,Short Start,Sell Label,,PSAR,Long Start,Buy Label,Short Start,Sell Label,,ADX,RSI
1585210800,22850,22850,22844,22844,NaN,NaN,NaN,NaN,NaN,NaN,3,3.55,22932,NaN,NaN,22932,22932,22847,22932,NaN,NaN,22932,22932,22847,20.356648105649104,41.37004532383388
1585211100,22808,22808,22798,22798,NaN,NaN,NaN,NaN,NaN,NaN,8,3.65,22914.4,NaN,NaN,NaN,NaN,22803,22914.4,NaN,NaN,NaN,NaN,22803,21.25684912528156,37.94138813444009
1585214100,22846,22846,22846,22846,NaN,NaN,NaN,NaN,NaN,NaN,5,3.85,22887.628,NaN,NaN,NaN,NaN,22846,22886.464,NaN,NaN,NaN,NaN,22846,21.387026037637305,43.22870076742103
1585214400,22890,22890,22890,22890,NaN,NaN,NaN,NaN,NaN,NaN,1,3.65,22798,22798,22798,NaN,NaN,22890,22798,22798,22798,NaN,NaN,22890,20.76236786373966,47.633092919700275
1585215000,22800,22810,22800,22810,NaN,NaN,NaN,NaN,NaN,NaN,2,3.6,22890,NaN,NaN,22890,22890,22805,22890,NaN,NaN,22890,22890,22805,21.164489894186215,41.351492212214985
1585215300,22810,22819,22795,22819,NaN,NaN,NaN,NaN,NaN,NaN,5,3.8,22890,NaN,NaN,NaN,NaN,22810.75,22890,NaN,NaN,NaN,NaN,22810.75,21.38740712828733,42.27379131381999
1585215600,22820,22820,22820,22820,NaN,NaN,NaN,NaN,NaN,NaN,1,3.8,22868.15,NaN,NaN,NaN,NaN,22820,22867.2,NaN,NaN,NaN,NaN,22820,21.57673071521704,42.382212354478334
1585216200,22856,22856,22856,22856,NaN,NaN,NaN,NaN,NaN,NaN,1,3.8,22795,22795,22795,NaN,NaN,22856,22795,22795,22795,NaN,NaN,22856,21.117788263452276,46.29295282715764
1585216500,22849,22870,22849,22870,NaN,NaN,NaN,NaN,NaN,NaN,4,3.9,22807.2,NaN,NaN,NaN,NaN,22859.5,22807.2,NaN,NaN,NaN,NaN,22859.5,20.45202879863974,47.7774212008956
1585216800,22843,22861,22843,22861,NaN,NaN,NaN,NaN,NaN,NaN,2,3.7,22821.644,NaN,NaN,NaN,NaN,22852,22822.272,NaN,NaN,NaN,NaN,22852,19.917404089978138,46.88034440185233
1585217100,22890,22914,22890,22914,NaN,NaN,NaN,NaN,NaN,NaN,3,3.75,22832.76588,NaN,NaN,NaN,NaN,22902,22833.726720000002,NaN,NaN,NaN,NaN,22902,18.516757835429722,52.53258389085064
1585217700,22880,22886,22880,22886,NaN,NaN,NaN,NaN,NaN,NaN,2,3.6,22843,NaN,NaN,NaN,NaN,22883,22843,NaN,NaN,NaN,NaN,22883,17.374685736700094,49.53387404968305
1585218000,22886,22886,22886,22886,NaN,NaN,NaN,NaN,NaN,NaN,1,3.25,22861.46,NaN,NaN,NaN,NaN,22886,22862.88,NaN,NaN,NaN,NaN,22886,16.314190216451156,49.53387404968305
1585218300,22912,22912,22912,22912,NaN,NaN,NaN,NaN,NaN,NaN,1,3.15,22875.1204,NaN,NaN,NaN,NaN,22912,22877.193600000002,NaN,NaN,NaN,NaN,22912,15.429032915545207,52.456552490638295
1585218600,22918,22935,22918,22935,NaN,NaN,NaN,NaN,NaN,NaN,11,3.55,22885.229096,NaN,NaN,NaN,NaN,22926.5,22886,NaN,NaN,NaN,NaN,22926.5,14.995125295070839,54.942474922705216
1585218900,22955,22955,22950,22950,NaN,NaN,NaN,NaN,NaN,NaN,18,4,22899.66265816,NaN,NaN,NaN,NaN,22952.5,22900.7,NaN,NaN,NaN,NaN,22952.5,14.91779410156339,56.538535482377085
1585219200,22960,22980,22960,22960,NaN,NaN,NaN,NaN,NaN,NaN,3,3.8,22916.263860712,NaN,NaN,NaN,NaN,22965,22916.99,NaN,NaN,NaN,NaN,22965,15.235841943662063,57.61642208275974
1585219800,22988,22991,22964,22964,NaN,NaN,NaN,NaN,NaN,NaN,6,4,22935.3847024984,NaN,NaN,NaN,NaN,22976.75,22935.893,NaN,NaN,NaN,NaN,22976.75,15.69914527145451,58.06444046470985
1585220100,22950,22950,22950,22950,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22991,NaN,NaN,22991,22991,22950,22991,NaN,NaN,22991,22991,22950,15.795151131750835,55.83962774231668
1585220400,22950,22950,22950,22950,NaN,NaN,NaN,NaN,NaN,NaN,1,3.95,22991,NaN,NaN,NaN,NaN,22950,22991,NaN,NaN,NaN,NaN,22950,15.884299430597421,55.83962774231668
1585221300,22940,22940,22940,22940,NaN,NaN,NaN,NaN,NaN,NaN,2,3.9,22982.8,NaN,NaN,NaN,NaN,22940,22982.8,NaN,NaN,NaN,NaN,22940,15.709081727585176,54.12173419239085
1585221900,22974,22974,22972,22972,NaN,NaN,NaN,NaN,NaN,NaN,2,3.6,22940,22940,22940,NaN,NaN,22973,22940,22940,22940,NaN,NaN,22973,16.174151268637242,58.51950257011377
1585222200,22947,22947,22947,22947,NaN,NaN,NaN,NaN,NaN,NaN,1,3.4,22940,NaN,NaN,NaN,NaN,22947,22940,NaN,NaN,NaN,NaN,22947,15.956399538770263,54.15217304671635
1585223100,22893,22893,22893,22893,NaN,NaN,NaN,NaN,NaN,NaN,1,3.4,22974,NaN,NaN,22974,22974,22893,22974,NaN,NaN,22974,22974,22893,15.071377713181208,46.14186976786566
1585223400,22860,22860,22857,22858,NaN,NaN,NaN,NaN,NaN,NaN,3,3.45,22957.8,NaN,NaN,NaN,NaN,22858.75,22957.8,NaN,NaN,NaN,NaN,22858.75,14.909362493803261,41.823566826110046
1585224000,22826,22834,22826,22834,NaN,NaN,NaN,NaN,NaN,NaN,11,3.75,22934.615999999998,NaN,NaN,NaN,NaN,22830,22933.608,NaN,NaN,NaN,NaN,22830,15.267034670611881,39.11995612475698
1585224600,22808,22808,22800,22800,NaN,NaN,NaN,NaN,NaN,NaN,3,3.85,22906.375839999997,NaN,NaN,NaN,NaN,22804,22903.47776,NaN,NaN,NaN,NaN,22804,15.991733042450035,35.608191758968005
1585224900,22835,22835,22835,22835,NaN,NaN,NaN,NaN,NaN,NaN,1,3.85,22875.526846399996,NaN,NaN,NaN,NaN,22835,22872.434432000002,NaN,NaN,NaN,NaN,22835,16.026136270354925,41.43632096332068
1585225200,22835,22842,22835,22842,NaN,NaN,NaN,NaN,NaN,NaN,2,3.75,22853.624060944,NaN,NaN,NaN,NaN,22838.5,22850.704102400003,NaN,NaN,NaN,NaN,22838.5,15.895741415039415,42.556162757870894
1585225500,22808,22808,22808,22808,NaN,NaN,NaN,NaN,NaN,NaN,1,3.7,22842,NaN,NaN,NaN,NaN,22808,22842,NaN,NaN,NaN,NaN,22808,16.23416272537033,38.68666034916273
1585225800,22789,22886,22789,22886,NaN,NaN,NaN,NaN,NaN,NaN,2,3.65,22789,22789,22789,NaN,NaN,22837.5,22789,22789,22789,NaN,NaN,22837.5,15.23053758495316,49.93370635003496
1585226100,22951,22953,22951,22953,NaN,NaN,NaN,NaN,NaN,NaN,2,3.65,22789,NaN,NaN,NaN,NaN,22952,22789,NaN,NaN,NaN,NaN,22952,15.339034574022309,57.196842565653526
1585226400,22940,22940,22940,22940,NaN,NaN,NaN,NaN,NaN,NaN,1,3.65,22789,NaN,NaN,NaN,NaN,22940,22789,NaN,NaN,NaN,NaN,22940,15.225850988216452,55.514033800767436
1585227300,22953,22990,22953,22990,NaN,NaN,NaN,NaN,NaN,NaN,7,3.95,22826.72,NaN,NaN,NaN,NaN,22971.5,22828.36,NaN,NaN,NaN,NaN,22971.5,15.80804490758343,60.34636855050034
1585227600,22968,23036,22968,23036,NaN,NaN,NaN,NaN,NaN,NaN,9,3.85,22869.1728,NaN,NaN,NaN,NaN,23002,22873.6192,NaN,NaN,NaN,NaN,23002,16.893415224889125,64.1993539120173
1585227900,23038,23060,23031,23060,NaN,NaN,NaN,NaN,NaN,NaN,8,3.35,22917.552688,NaN,NaN,NaN,NaN,23047.25,22922.333440000002,NaN,NaN,NaN,NaN,23047.25,18.162281896418605,66.05270485296008
1585228200,23060,23060,23035,23035,NaN,NaN,NaN,NaN,NaN,NaN,2,3.3,22960.2868816,NaN,NaN,NaN,NaN,23047.5,22963.633408,NaN,NaN,NaN,NaN,23047.5,19.34051523426741,62.427313498722846
1585228500,23023,23023,23002,23002,NaN,NaN,NaN,NaN,NaN,NaN,2,3.1,22990.20081712,NaN,NaN,NaN,NaN,23012.5,22992.5433856,NaN,NaN,NaN,NaN,23012.5,19.685490387864853,57.90907134471068
1585228800,23076,23076,23076,23076,NaN,NaN,NaN,NaN,NaN,NaN,1,3.1,23002,NaN,NaN,NaN,NaN,23076,23002,NaN,NaN,NaN,NaN,23076,20.648826197715856,64.17129324844446
1585229100,23099,23100,23099,23100,NaN,NaN,NaN,NaN,NaN,NaN,2,3.15,23002,NaN,NaN,NaN,NaN,23099.5,23002,NaN,NaN,NaN,NaN,23099.5,21.804573196116838,65.94113455664544
1585229400,23118,23142,23077,23077,NaN,NaN,NaN,NaN,NaN,NaN,7,3.4,23031.4,NaN,NaN,NaN,NaN,23103.5,23031.4,NaN,NaN,NaN,NaN,23103.5,23.299619683802973,62.74248831751494
1585229700,23093,23141,23093,23112,NaN,NaN,NaN,NaN,NaN,NaN,4,3.5,23064.58,NaN,NaN,NaN,NaN,23109.75,23064.58,NaN,NaN,NaN,NaN,23109.75,24.687877136654386,65.48613558498312
1585230000,23079,23079,23079,23079,NaN,NaN,NaN,NaN,NaN,NaN,1,3.5,23142,NaN,NaN,23142,23142,23079,23142,NaN,NaN,23142,23142,23079,25.621338043615904,60.93019963452901
1585230300,23043,23090,23043,23090,NaN,NaN,NaN,NaN,NaN,NaN,5,3.7,23141,NaN,NaN,NaN,NaN,23066.5,23141,NaN,NaN,NaN,NaN,23066.5,25.621365685176194,61.88216233388491
1585230600,23049,23049,23049,23049,NaN,NaN,NaN,NaN,NaN,NaN,1,3.6,23118.46,NaN,NaN,NaN,NaN,23049,23117.48,NaN,NaN,NaN,NaN,23049,25.621391352339323,56.369067708381394
1585230900,23160,23190,23160,23190,NaN,NaN,NaN,NaN,NaN,NaN,14,3.75,23043,23043,23043,NaN,NaN,23175,23043,23043,23043,NaN,NaN,23175,27.139688856086124,67.1935876444829
1585231200,23212,23212,23199,23199,NaN,NaN,NaN,NaN,NaN,NaN,3,3.75,23049,NaN,NaN,NaN,NaN,23205.5,23049,NaN,NaN,NaN,NaN,23205.5,28.72339697688674,67.74368179462516
1585231500,23244,23280,23239,23270,NaN,NaN,NaN,NaN,NaN,NaN,7,4.05,23086.49,NaN,NaN,NaN,NaN,23258.25,23088.12,NaN,NaN,NaN,NaN,23258.25,30.67311424280917,71.76579567699663
1585231800,23270,23270,23223,23223,NaN,NaN,NaN,NaN,NaN,NaN,2,4.05,23136.802600000003,NaN,NaN,NaN,NaN,23246.5,23141.8464,NaN,NaN,NaN,NaN,23246.5,32.121992937231155,65.90716164933221
1585232100,23280,23303,23280,23303,NaN,NaN,NaN,NaN,NaN,NaN,7,4.35,23174.033924000003,NaN,NaN,NaN,NaN,23291.5,23180.529408,NaN,NaN,NaN,NaN,23291.5,33.70285715700449,70.34484114333483
1585232400,23316,23320,23316,23320,NaN,NaN,NaN,NaN,NaN,NaN,6,4.55,23211.43408604,NaN,NaN,NaN,NaN,23318,23217.2705856,NaN,NaN,NaN,NaN,23318,35.28827752515547,71.20264691191822
1585232700,23308,23308,23278,23280,NaN,NaN,NaN,NaN,NaN,NaN,4,4.65,23244.003860228,NaN,NaN,NaN,NaN,23293.5,23248.08940992,NaN,NaN,NaN,NaN,23293.5,35.87348622432277,66.34013360534527
1585233000,23300,23368,23300,23368,NaN,NaN,NaN,NaN,NaN,NaN,5,4.85,23266.8027021596,NaN,NaN,NaN,NaN,23334,23269.662586944,NaN,NaN,NaN,NaN,23334,36.8984497437362,71.02777032752365
1585233300,23386,23386,23386,23386,NaN,NaN,NaN,NaN,NaN,NaN,2,4.6,23278,NaN,NaN,NaN,NaN,23386,23278,NaN,NaN,NaN,NaN,23386,37.98213837029941,71.89010394284506
1585233600,23300,23300,23300,23300,NaN,NaN,NaN,NaN,NaN,NaN,1,4.2,23386,NaN,NaN,23386,23386,23300,23386,NaN,NaN,23386,23386,23300,37.24699502309382,62.34261734140843
1585233900,23360,23360,23331,23331,NaN,NaN,NaN,NaN,NaN,NaN,2,3.9,23386,NaN,NaN,NaN,NaN,23345.5,23386,NaN,NaN,NaN,NaN,23345.5,37.11962854041184,64.18884883011859
1585234200,23260,23300,23254,23267,NaN,NaN,NaN,NaN,NaN,NaN,6,4.1,23368.8,NaN,NaN,NaN,NaN,23270.25,23368.8,NaN,NaN,NaN,NaN,23270.25,35.74968660051787,57.87977224326879
1585234500,23325,23340,23325,23340,NaN,NaN,NaN,NaN,NaN,NaN,2,4.1,23360,NaN,NaN,NaN,NaN,23332.5,23360,NaN,NaN,NaN,NaN,23332.5,34.873152341586874,62.41732297468198
1585234800,23356,23356,23356,23356,NaN,NaN,NaN,NaN,NaN,NaN,2,4.15,23254,23254,23254,NaN,NaN,23356,23254,23254,23254,NaN,NaN,23356,34.213632938932484,63.349278352840024
1585235100,23380,23380,23380,23380,NaN,NaN,NaN,NaN,NaN,NaN,1,4.1,23274.4,NaN,NaN,NaN,NaN,23380,23274.4,NaN,NaN,NaN,NaN,23380,33.83302216893039,64.7608682734451
1585235400,23400,23402,23400,23400,NaN,NaN,NaN,NaN,NaN,NaN,3,3.9,23298.688000000002,NaN,NaN,NaN,NaN,23400.5,23299.744000000002,NaN,NaN,NaN,NaN,23400.5,33.68940096083829,65.93819529076613
1585235700,23400,23430,23400,23430,NaN,NaN,NaN,NaN,NaN,NaN,4,3.9,23325.54912,NaN,NaN,NaN,NaN,23415,23328.37568,NaN,NaN,NaN,NaN,23415,33.81695297424905,67.68235999094851
1585236000,23444,23444,23444,23444,NaN,NaN,NaN,NaN,NaN,NaN,5,4.1,23355.8398752,NaN,NaN,NaN,NaN,23444,23358.862976,NaN,NaN,NaN,NaN,23444,34.06463090128304,68.49316437730127
1585236300,23451,23452,23425,23439,NaN,NaN,NaN,NaN,NaN,NaN,10,4.35,23382.28791264,NaN,NaN,NaN,NaN,23441.75,23384.4040832,NaN,NaN,NaN,NaN,23441.75,33.90856435058471,67.8385587786469
1585236600,23438,23505,23438,23505,NaN,NaN,NaN,NaN,NaN,NaN,8,4.7,23403.201538848,NaN,NaN,NaN,NaN,23471.5,23404.682858239998,NaN,NaN,NaN,NaN,23471.5,34.27823869870473,71.68537869939135
1585236900,23480,23483,23480,23483,NaN,NaN,NaN,NaN,NaN,NaN,6,4.3,23425,NaN,NaN,NaN,NaN,23481.5,23425,NaN,NaN,NaN,NaN,23481.5,34.62150773624475,68.73415336438617
1585237200,23477,23488,23477,23488,NaN,NaN,NaN,NaN,NaN,NaN,3,4.3,23438,NaN,NaN,NaN,NaN,23482.5,23438,NaN,NaN,NaN,NaN,23482.5,34.99002965375176,69.0460565271675
1585237500,23460,23460,23451,23451,NaN,NaN,NaN,NaN,NaN,NaN,2,4.05,23505,NaN,NaN,23505,23505,23455.5,23505,NaN,NaN,23505,23505,23455.5,34.73115857538001,63.96115782942767
1585237800,23480,23520,23480,23520,NaN,NaN,NaN,NaN,NaN,NaN,7,4.3,23451,23451,23451,NaN,NaN,23500,23451,23451,23451,NaN,NaN,23500,35.12879039924967,68.60461355474263
1585238100,23470,23470,23470,23470,NaN,NaN,NaN,NaN,NaN,NaN,1,4,23451,NaN,NaN,NaN,NaN,23470,23451,NaN,NaN,NaN,NaN,23470,35.26927812907461,62.33674084079953
1585238400,23508,23508,23508,23508,NaN,NaN,NaN,NaN,NaN,NaN,3,3.85,23464.8,NaN,NaN,NaN,NaN,23508,23464.8,NaN,NaN,NaN,NaN,23508,35.78358007066322,64.95712435906938
1585239000,23499,23499,23499,23499,NaN,NaN,NaN,NaN,NaN,NaN,1,3.7,23470,NaN,NaN,NaN,NaN,23499,23470,NaN,NaN,NaN,NaN,23499,36.04413425052957,63.82452029400774
1585239300,23445,23459,23442,23459,NaN,NaN,NaN,NaN,NaN,NaN,7,3.8,23520,NaN,NaN,23520,23520,23451.25,23520,NaN,NaN,23520,23520,23451.25,35.02144639736739,58.908314152730135
1585239600,23450,23477,23450,23477,NaN,NaN,NaN,NaN,NaN,NaN,2,3.8,23504.4,NaN,NaN,NaN,NaN,23463.5,23504.4,NaN,NaN,NaN,NaN,23463.5,34.30324849382026,60.387005056555275
1585239900,23510,23555,23510,23555,NaN,NaN,NaN,NaN,NaN,NaN,2,3.85,23442,23442,23442,NaN,NaN,23532.5,23442,23442,23442,NaN,NaN,23532.5,34.50407236592844,66.08275361976595
1585240200,23580,23580,23580,23580,NaN,NaN,NaN,NaN,NaN,NaN,2,3.85,23450,NaN,NaN,NaN,NaN,23580,23450,NaN,NaN,NaN,NaN,23580,34.92828441105452,67.68647020728673
1585240800,23542,23542,23532,23533,NaN,NaN,NaN,NaN,NaN,NaN,3,3.7,23479.9,NaN,NaN,NaN,NaN,23537.25,23481.2,NaN,NaN,NaN,NaN,23537.25,34.332674904029545,61.772927330449946
1585241700,23621,23621,23621,23621,NaN,NaN,NaN,NaN,NaN,NaN,1,3.65,23502.923000000003,NaN,NaN,NaN,NaN,23621,23504.912,NaN,NaN,NaN,NaN,23621,34.55993439514138,67.49849837223523
1585242000,23620,23620,23620,23620,NaN,NaN,NaN,NaN,NaN,NaN,1,3.6,23532,NaN,NaN,NaN,NaN,23620,23532,NaN,NaN,NaN,NaN,23620,34.7510752031626,67.37500359867386
1585242300,23624,23624,23624,23624,NaN,NaN,NaN,NaN,NaN,NaN,1,3.6,23555.14,NaN,NaN,NaN,NaN,23624,23556.92,NaN,NaN,NaN,NaN,23624,34.96732288439242,67.63012107875852
1585243500,23535,23535,23535,23535,NaN,NaN,NaN,NaN,NaN,NaN,1,3.5,23624,NaN,NaN,23624,23624,23535,23624,NaN,NaN,23624,23624,23535,33.479238120455165,56.95782552932402
1585246800,23569,23569,23569,23569,NaN,NaN,NaN,NaN,NaN,NaN,1,3.35,23624,NaN,NaN,NaN,NaN,23569,23624,NaN,NaN,NaN,NaN,23569,32.50191358082835,59.5818489961377
1585247400,23656,23656,23656,23656,NaN,NaN,NaN,NaN,NaN,NaN,1,3.15,23535,23535,23535,NaN,NaN,23656,23535,23535,23535,NaN,NaN,23656,32.475374983503244,65.39529543883972
1585247700,23653,23675,23653,23675,NaN,NaN,NaN,NaN,NaN,NaN,3,2.8,23559.2,NaN,NaN,NaN,NaN,23664,23559.2,NaN,NaN,NaN,NaN,23664,32.61994620642343,66.52759965054176
1585248300,23656,23656,23656,23656,NaN,NaN,NaN,NaN,NaN,NaN,1,2.45,23585.834,NaN,NaN,NaN,NaN,23656,23586.992000000002,NaN,NaN,NaN,NaN,23656,32.75419091342074,64.2630895536564
1585248600,23648,23648,23648,23648,NaN,NaN,NaN,NaN,NaN,NaN,1,2.2,23606.34218,NaN,NaN,NaN,NaN,23648,23608.11392,NaN,NaN,NaN,NaN,23648,32.717838795734274,63.286295180399826
1585248900,23631,23631,23631,23631,NaN,NaN,NaN,NaN,NaN,NaN,1,2.1,23622.1334786,NaN,NaN,NaN,NaN,23631,23624.1665792,NaN,NaN,NaN,NaN,23631,32.33517944485306,61.1589158088535
1585271700,23444,23472,23400,23432,NaN,NaN,NaN,NaN,NaN,NaN,12,2.6,23675,NaN,NaN,23675,23675,23437,23675,NaN,NaN,23675,23675,23437,31.263061496393707,42.95579443174519
1585272000,23429,23429,23370,23370,NaN,NaN,NaN,NaN,NaN,NaN,2,2.35,23631,NaN,NaN,NaN,NaN,23399.5,23631,NaN,NaN,NaN,NaN,23399.5,30.543752760134424,39.0555474184212
1585272300,23427,23436,23390,23408,NaN,NaN,NaN,NaN,NaN,NaN,9,2.75,23570.97,NaN,NaN,NaN,NaN,23415.25,23568.36,NaN,NaN,NaN,NaN,23415.25,29.775254824044374,42.50145632876457
1585272600,23390,23449,23350,23355,NaN,NaN,NaN,NaN,NaN,NaN,27,3.95,23524.746900000002,NaN,NaN,NaN,NaN,23386,23520.7536,NaN,NaN,NaN,NaN,23386,29.44394515205188,39.17447930495751
1585272900,23400,23400,23329,23329,NaN,NaN,NaN,NaN,NaN,NaN,4,4.1,23479.312706,NaN,NaN,NaN,NaN,23364.5,23472.942592,NaN,NaN,NaN,NaN,23364.5,29.330689783250968,37.6187552288323
1585273200,23351,23380,23335,23335,NaN,NaN,NaN,NaN,NaN,NaN,9,4.2,23449,NaN,NaN,NaN,NaN,23350.25,23449,NaN,NaN,NaN,NaN,23350.25,29.22552408365012,38.22840545342101
1585273500,23300,23318,23293,23305,NaN,NaN,NaN,NaN,NaN,NaN,7,4.45,23414.2,NaN,NaN,NaN,NaN,23304,23413,NaN,NaN,NaN,NaN,23304,29.52858231149867,36.31725697775963
1585273800,23288,23288,23250,23260,NaN,NaN,NaN,NaN,NaN,NaN,4,4.55,23380,NaN,NaN,NaN,NaN,23271.5,23380,NaN,NaN,NaN,NaN,23271.5,30.185271668939734,33.60351301943443
1585274100,23330,23358,23320,23357,NaN,NaN,NaN,NaN,NaN,NaN,4,4.65,23250,23250,23250,NaN,NaN,23341.25,23250,23250,23250,NaN,NaN,23341.25,29.590089679648784,43.41820077857486
1585274400,23354,23354,23288,23300,NaN,NaN,NaN,NaN,NaN,NaN,5,4.75,23250,NaN,NaN,NaN,NaN,23324,23250,NaN,NaN,NaN,NaN,23324,29.352722985453106,39.70409324967019
1585274700,23270,23270,23235,23235,NaN,NaN,NaN,NaN,NaN,NaN,3,4.85,23358,NaN,NaN,23358,23358,23252.5,23358,NaN,NaN,23358,23358,23252.5,29.614366181687124,35.929603428702535
1585275000,23222,23222,23185,23185,NaN,NaN,NaN,NaN,NaN,NaN,15,5.55,23354,NaN,NaN,NaN,NaN,23203.5,23354,NaN,NaN,NaN,NaN,23203.5,30.26439102790151,33.30662379206768
1585275300,23200,23200,23160,23175,NaN,NaN,NaN,NaN,NaN,NaN,9,5.95,23315.13,NaN,NaN,NaN,NaN,23183.75,23313.44,NaN,NaN,NaN,NaN,23183.75,31.059743756235225,32.791024678149554
1585275600,23145,23145,23100,23112,NaN,NaN,NaN,NaN,NaN,NaN,12,6.5,23274.7962,NaN,NaN,NaN,NaN,23125.5,23270.4768,NaN,NaN,NaN,NaN,23125.5,32.22399713773155,29.674372562517974
1585275900,23161,23161,23153,23153,NaN,NaN,NaN,NaN,NaN,NaN,2,6.55,23224.105302,NaN,NaN,NaN,NaN,23157,23219.33376,NaN,NaN,NaN,NaN,23157,33.0063856877217,34.06642916141584
1585276500,23188,23200,23180,23200,NaN,NaN,NaN,NaN,NaN,NaN,34,8.2,23100,23100,23100,NaN,NaN,23192,23100,23100,23100,NaN,NaN,23192,33.02386152555198,38.78601258387976
1585276800,23163,23222,23163,23222,NaN,NaN,NaN,NaN,NaN,NaN,2,8.15,23120,NaN,NaN,NaN,NaN,23192.5,23120,NaN,NaN,NaN,NaN,23192.5,32.655421571591056,40.91789163093026
1585277100,23230,23230,23219,23219,NaN,NaN,NaN,NaN,NaN,NaN,5,8.35,23143.46,NaN,NaN,NaN,NaN,23224.5,23144.48,NaN,NaN,NaN,NaN,23224.5,32.17099995432387,40.70968579475219
1585277400,23170,23170,23170,23170,NaN,NaN,NaN,NaN,NaN,NaN,1,8.35,23163,NaN,NaN,NaN,NaN,23170,23163,NaN,NaN,NaN,NaN,23170,32.21461088025027,37.36536175182717
1585277700,23168,23168,23165,23165,NaN,NaN,NaN,NaN,NaN,NaN,3,8.45,23230,NaN,NaN,23230,23230,23166.5,23230,NaN,NaN,23230,23230,23166.5,32.30377828877708,37.03106251772665
1585278300,23210,23228,23210,23228,NaN,NaN,NaN,NaN,NaN,NaN,2,7.95,23165,23165,23165,NaN,NaN,23219,23165,23165,23165,NaN,NaN,23219,31.28237170645055,43.847962727280816
1585278600,23250,23250,23212,23212,NaN,NaN,NaN,NaN,NaN,NaN,2,7.95,23165,NaN,NaN,NaN,NaN,23231,23165,NaN,NaN,NaN,NaN,23231,29.96526837249101,42.58700144913102
1585278900,23238,23238,23238,23238,NaN,NaN,NaN,NaN,NaN,NaN,1,7.55,23184.55,NaN,NaN,NaN,NaN,23238,23185.4,NaN,NaN,NaN,NaN,23238,28.742243848100006,45.33791276677049
1585279200,23289,23298,23289,23298,NaN,NaN,NaN,NaN,NaN,NaN,3,6.35,23199.6035,NaN,NaN,NaN,NaN,23293.5,23200.904000000002,NaN,NaN,NaN,NaN,23293.5,26.751415473569757,51.15432359375279
1585279500,23309,23331,23297,23331,NaN,NaN,NaN,NaN,NaN,NaN,3,6.3,23225.18659,NaN,NaN,NaN,NaN,23317,23228.090880000003,NaN,NaN,NaN,NaN,23317,25.37824517963172,54.05032444629484
1585279800,23315,23315,23290,23292,NaN,NaN,NaN,NaN,NaN,NaN,9,6.3,23255.8724789,NaN,NaN,NaN,NaN,23303,23258.963616,NaN,NaN,NaN,NaN,23303,23.987124986677557,50.257938094600625
1585280100,23286,23288,23280,23280,NaN,NaN,NaN,NaN,NaN,NaN,4,6.15,23277.659460019,NaN,NaN,NaN,NaN,23283.5,23331,NaN,NaN,23331,23331,23283.5,22.523547915550665,49.116010222827555
1585280400,23232,23265,23232,23265,NaN,NaN,NaN,NaN,NaN,NaN,2,6.05,23331,NaN,NaN,23331,23331,23248.5,23320.8,NaN,NaN,NaN,NaN,23248.5,21.441740419585695,47.65831286533528
1585281000,23253,23261,23253,23261,NaN,NaN,NaN,NaN,NaN,NaN,2,5.95,23311.2,NaN,NaN,NaN,NaN,23257,23299.488,NaN,NaN,NaN,NaN,23257,20.437204887618222,47.25554898718021
1585284900,23264,23264,23264,23264,NaN,NaN,NaN,NaN,NaN,NaN,2,5.8,23295.36,NaN,NaN,NaN,NaN,23264,23283.29088,NaN,NaN,NaN,NaN,23264,19.446444969533097,47.61313474125101
1585285200,23180,23248,23170,23243,NaN,NaN,NaN,NaN,NaN,NaN,18,6.55,23282.688000000002,NaN,NaN,NaN,NaN,23210.25,23270.9810688,NaN,NaN,NaN,NaN,23210.25,19.882781727924794,45.2980562388147
1585285500,23225,23225,23160,23160,NaN,NaN,NaN,NaN,NaN,NaN,4,6,23264,NaN,NaN,NaN,NaN,23192.5,23264,NaN,NaN,NaN,NaN,23192.5,20.408943931504773,37.53076122007466
1585285800,23115,23115,23115,23115,NaN,NaN,NaN,NaN,NaN,NaN,1,5.6,23248,NaN,NaN,NaN,NaN,23115,23248,NaN,NaN,NaN,NaN,23115,21.413620260620398,34.11523440922271
1585286100,23118,23118,23046,23052,NaN,NaN,NaN,NaN,NaN,NaN,9,5.45,23225,NaN,NaN,NaN,NaN,23083.5,23225,NaN,NaN,NaN,NaN,23083.5,23.00596938253937,29.999085644117443
1585286400,23086,23100,23086,23095,NaN,NaN,NaN,NaN,NaN,NaN,8,5.75,23171.3,NaN,NaN,NaN,NaN,23091.75,23171.3,NaN,NaN,NaN,NaN,23091.75,24.484579281464132,35.70146819021683
1585286700,23110,23110,23110,23110,NaN,NaN,NaN,NaN,NaN,NaN,1,4.1,23133.71,NaN,NaN,NaN,NaN,23110,23133.71,NaN,NaN,NaN,NaN,23110,25.620112705793773,37.61074937158136
1585287000,23123,23168,23123,23168,NaN,NaN,NaN,NaN,NaN,NaN,2,4.1,23046,23046,23046,NaN,NaN,23145.5,23046,23046,23046,NaN,NaN,23145.5,25.408557600474985,44.47620543547047
1585287300,23155,23155,23128,23128,NaN,NaN,NaN,NaN,NaN,NaN,2,3.95,23070.4,NaN,NaN,NaN,NaN,23141.5,23070.4,NaN,NaN,NaN,NaN,23141.5,25.212113574107537,41.11584742117382
