time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA,PSAR,Long Start,Buy Label,Short Start,Sell Label,,PSAR,Long Start,Buy Label,Short Start,Sell Label,,ADX,RSI
1597281900,25378,25417,25358,25403,NaN,NaN,NaN,NaN,NaN,NaN,1266,321.7,25458,NaN,NaN,NaN,NaN,25389,25458,NaN,NaN,NaN,NaN,25389,23.05582772288517,60.389899377395324
1597282200,25406,25447,25335,25340,NaN,NaN,NaN,NaN,NaN,NaN,4079,522.9,25335,25335,25335,NaN,NaN,25382,25335,25335,25335,NaN,NaN,25382,24.803101021487205,40.10002783424847
1597282500,25341,25357,25287,25325,NaN,NaN,NaN,NaN,NaN,NaN,3990,715.8,25447,NaN,NaN,25447,25447,25327.5,25447,NaN,NaN,25447,25447,25327.5,23.98902329180252,36.919452838070214
1597282800,25328,25400,25300,25303,NaN,NaN,NaN,NaN,NaN,NaN,3691,896.2,25447,NaN,NaN,NaN,NaN,25332.75,25447,NaN,NaN,NaN,NaN,25332.75,24.361261388721207,32.80916488942178
1597283100,25304,25328,25270,25313,NaN,NaN,NaN,NaN,NaN,NaN,2919,1038.2,25415,NaN,NaN,NaN,NaN,25303.75,25415,NaN,NaN,NaN,NaN,25303.75,23.594639606162584,36.28167368140363
1597283400,25315,25334,25227,25228,NaN,NaN,NaN,NaN,NaN,NaN,2843,1177.4,25400,NaN,NaN,NaN,NaN,25276,25400,NaN,NaN,NaN,NaN,25276,22.20895305141918,24.62976281523126
1597283700,25226,25266,25212,25248,NaN,NaN,NaN,NaN,NaN,NaN,2389,1293.75,25355.02,NaN,NaN,NaN,NaN,25238,25351.56,NaN,NaN,NaN,NaN,25238,21.303054676813435,30.301656123718146
1597284000,25250,25286,25230,25274,NaN,NaN,NaN,NaN,NaN,NaN,1874,1385.8,25334,NaN,NaN,NaN,NaN,25260,25334,NaN,NaN,NaN,NaN,25260,19.8829978582342,36.94484782226693
1597284300,25272,25305,25232,25258,NaN,NaN,NaN,NaN,NaN,NaN,2427,1506.1,25212,25212,25212,NaN,NaN,25266.75,25212,25212,25212,NaN,NaN,25266.75,18.871004981274282,34.74982868060056
1597284600,25257,25257,25163,25197,NaN,NaN,NaN,NaN,NaN,NaN,3559,1682,25305,NaN,NaN,25305,25305,25218.5,25305,NaN,NaN,25305,25305,25218.5,18.74455317984401,27.93534438200051
1597284900,25195,25221,25154,25215,NaN,NaN,NaN,NaN,NaN,NaN,2147,1786.5,25305,NaN,NaN,NaN,NaN,25196.25,25305,NaN,NaN,NaN,NaN,25196.25,18.80136596829498,32.16276827746684
1597285200,25216,25254,25196,25235,NaN,NaN,NaN,NaN,NaN,NaN,1414,1854.05,25270.27,NaN,NaN,NaN,NaN,25225.25,25268.76,NaN,NaN,NaN,NaN,25225.25,17.96530963783335,36.612169255157944
1597285500,25234,25265,25222,25235,NaN,NaN,NaN,NaN,NaN,NaN,1286,1913.8,25154,25154,25154,NaN,NaN,25239,25154,25154,25154,NaN,NaN,25239,16.91341994531525,36.612169255157944
1597285800,25233,25282,25233,25259,NaN,NaN,NaN,NaN,NaN,NaN,1341,1977.95,25176.2,NaN,NaN,NaN,NaN,25251.75,25176.2,NaN,NaN,NaN,NaN,25251.75,15.891057956470053,41.914331731265186
1597286100,25258,25260,25229,25236,NaN,NaN,NaN,NaN,NaN,NaN,954,2021.15,25200.534,NaN,NaN,NaN,NaN,25245.75,25201.592,NaN,NaN,NaN,NaN,25245.75,14.838172546379514,38.58351872640768
1597286400,25237,25249,25209,25212,NaN,NaN,NaN,NaN,NaN,NaN,1113,2070.9,25282,NaN,NaN,25282,25282,25226.75,25282,NaN,NaN,25282,25282,25226.75,14.206942859146146,35.42044170548051
1597286700,25212,25225,25171,25196,NaN,NaN,NaN,NaN,NaN,NaN,1430,2130.7,25267.4,NaN,NaN,NaN,NaN,25201,25267.4,NaN,NaN,NaN,NaN,25201,14.469374776034211,33.45156808434841
1597287000,25196,25218,25181,25215,NaN,NaN,NaN,NaN,NaN,NaN,1115,2181.8,25249,NaN,NaN,NaN,NaN,25202.5,25249,NaN,NaN,NaN,NaN,25202.5,14.7130615560017,37.86824651010059
1597287300,25213,25235,25194,25222,NaN,NaN,NaN,NaN,NaN,NaN,838,2088.15,25171,25171,25171,NaN,NaN,25216,25171,25171,25171,NaN,NaN,25216,14.42118535019076,39.462336128065694
1597287600,25223,25233,25196,25210,NaN,NaN,NaN,NaN,NaN,NaN,750,2071.25,25181,NaN,NaN,NaN,NaN,25215.5,25181,NaN,NaN,NaN,NaN,25215.5,14.150157444794885,37.67769326944333
1597287900,25210,25215,25170,25181,NaN,NaN,NaN,NaN,NaN,NaN,937,2054.8,25235,NaN,NaN,25235,25235,25194,25235,NaN,NaN,25235,25235,25194,14.526730340694991,33.71007663770361
1597288200,25180,25204,25163,25177,NaN,NaN,NaN,NaN,NaN,NaN,916,1896.65,25233,NaN,NaN,NaN,NaN,25181,25233,NaN,NaN,NaN,NaN,25181,15.036076086453113,33.19090475524911
1597288500,25176,25210,25138,25209,NaN,NaN,NaN,NaN,NaN,NaN,1763,1785.3,25216.9,NaN,NaN,NaN,NaN,25183.25,25216.2,NaN,NaN,NaN,NaN,25183.25,16.04855559602546,41.017124461187855
1597288800,25210,25223,25191,25197,NaN,NaN,NaN,NaN,NaN,NaN,887,1645.1,25138,25138,25138,NaN,NaN,25205.25,25138,25138,25138,NaN,NaN,25205.25,16.51593764755517,39.164346888919184
1597289100,25195,25195,25146,25194,NaN,NaN,NaN,NaN,NaN,NaN,1476,1572.95,25223,NaN,NaN,25223,25223,25182.5,25223,NaN,NaN,25223,25223,25182.5,17.836481665430153,38.69377726009917
1597289400,25190,25200,25180,25183,NaN,NaN,NaN,NaN,NaN,NaN,566,1459.1,25223,NaN,NaN,NaN,NaN,25188.25,25223,NaN,NaN,NaN,NaN,25188.25,18.881170864641124,36.94111159564815
1597289700,25181,25194,25167,25174,NaN,NaN,NaN,NaN,NaN,NaN,432,1361.25,25207.6,NaN,NaN,NaN,NaN,25179,25207.6,NaN,NaN,NaN,NaN,25179,20.09278581978981,35.523340061605296
1597290000,25175,25177,25152,25160,NaN,NaN,NaN,NaN,NaN,NaN,424,1288.75,25200,NaN,NaN,NaN,NaN,25166,25200,NaN,NaN,NaN,NaN,25166,21.48627449575851,33.37739341556626
1597290300,25157,25188,25155,25179,NaN,NaN,NaN,NaN,NaN,NaN,392,1187,25194,NaN,NaN,NaN,NaN,25169.75,25194,NaN,NaN,NaN,NaN,25169.75,22.339358706351216,38.7823479371301
1597290600,25179,25189,25172,25186,NaN,NaN,NaN,NaN,NaN,NaN,315,1024.8,25146,25146,25146,NaN,NaN,25181.5,25146,25146,25146,NaN,NaN,25181.5,23.09043238754619,40.6913976416573
1597290900,25185,25194,25181,25189,NaN,NaN,NaN,NaN,NaN,NaN,413,938.1,25154.6,NaN,NaN,NaN,NaN,25187.25,25154.6,NaN,NaN,NaN,NaN,25187.25,23.572627881917292,41.532908941461734
1597294500,25192,25192,25192,25192,NaN,NaN,NaN,NaN,NaN,NaN,13,868.05,25163.662,NaN,NaN,NaN,NaN,25192,25164.056,NaN,NaN,NaN,NaN,25192,24.02038084097617,42.41284790220952
1597294800,25192,25192,25120,25152,NaN,NaN,NaN,NaN,NaN,NaN,2099,908.7,25194,NaN,NaN,25194,25194,25164,25194,NaN,NaN,25194,25194,25164,25.812873556849496,34.8759800438321
1597295100,25151,25158,25120,25155,NaN,NaN,NaN,NaN,NaN,NaN,946,888.95,25192,NaN,NaN,NaN,NaN,25146,25192,NaN,NaN,NaN,NaN,25146,27.477331078731872,35.79747198543576
1597295400,25155,25165,25141,25162,NaN,NaN,NaN,NaN,NaN,NaN,792,880.85,25192,NaN,NaN,NaN,NaN,25155.75,25192,NaN,NaN,NaN,NaN,25155.75,28.702882257448508,38.001871906052166
1597295700,25160,25190,25145,25190,NaN,NaN,NaN,NaN,NaN,NaN,861,868.25,25120,25120,25120,NaN,NaN,25171.25,25120,25120,25120,NaN,NaN,25171.25,28.770711718675184,45.990193713969546
1597296000,25190,25223,25180,25198,NaN,NaN,NaN,NaN,NaN,NaN,1407,867.1,25134,NaN,NaN,NaN,NaN,25197.75,25134,NaN,NaN,NaN,NaN,25197.75,27.645019749249975,48.04978462383393
1597296300,25199,25229,25193,25228,NaN,NaN,NaN,NaN,NaN,NaN,733,848,25145,NaN,NaN,NaN,NaN,25212.25,25145,NaN,NaN,NaN,NaN,25212.25,26.401834409944847,54.98253182347926
1597296600,25227,25232,25204,25212,NaN,NaN,NaN,NaN,NaN,NaN,795,845.85,25166.84,NaN,NaN,NaN,NaN,25218.75,25168.52,NaN,NaN,NaN,NaN,25218.75,25.144853353874037,51.06824742469066
1597296900,25210,25227,25206,25214,NaN,NaN,NaN,NaN,NaN,NaN,412,828.95,25185.7364,NaN,NaN,NaN,NaN,25214.25,25187.564,NaN,NaN,NaN,NaN,25214.25,23.977656658951144,51.53273155788203
1597297200,25214,25221,25201,25213,NaN,NaN,NaN,NaN,NaN,NaN,607,812.45,25199.152844,NaN,NaN,NaN,NaN,25212.25,25200.8948,NaN,NaN,NaN,NaN,25212.25,23.053851573902477,51.2706697153978
1597297500,25211,25211,25183,25193,NaN,NaN,NaN,NaN,NaN,NaN,825,807.9,25232,NaN,NaN,25232,25232,25199.5,25232,NaN,NaN,25232,25232,25199.5,22.748557257254774,46.2093353634475
1597297800,25196,25223,25151,25152,NaN,NaN,NaN,NaN,NaN,NaN,1577,798.6,25151,25151,25151,NaN,NaN,25180.5,25151,25151,25151,NaN,NaN,25180.5,23.29306272047577,37.94060494533982
1597298100,25155,25175,25142,25164,NaN,NaN,NaN,NaN,NaN,NaN,1054,806.95,25223,NaN,NaN,25223,25223,25159,25223,NaN,NaN,25223,25223,25159,24.004759921502874,41.25397302541283
1597298400,25164,25192,25150,25179,NaN,NaN,NaN,NaN,NaN,NaN,1085,787.4,25223,NaN,NaN,NaN,NaN,25171.25,25223,NaN,NaN,NaN,NaN,25171.25,23.925684180903254,45.19303315555831
1597298700,25179,25179,25147,25159,NaN,NaN,NaN,NaN,NaN,NaN,504,784.3,25206.8,NaN,NaN,NaN,NaN,25166,25206.8,NaN,NaN,NaN,NaN,25166,23.932435713698837,41.223975552192755
1597299000,25159,25172,25135,25155,NaN,NaN,NaN,NaN,NaN,NaN,810,803.2,25193.84,NaN,NaN,NaN,NaN,25155.25,25193.84,NaN,NaN,NaN,NaN,25155.25,24.258977478504764,40.458657325119056
1597299300,25153,25178,25146,25168,NaN,NaN,NaN,NaN,NaN,NaN,504,807.2,25180.3068,NaN,NaN,NaN,NaN,25161.25,25179.7184,NaN,NaN,NaN,NaN,25161.25,24.279506851896514,44.09143307296737
1597299600,25165,25165,25127,25151,NaN,NaN,NaN,NaN,NaN,NaN,875,831.35,25178,NaN,NaN,NaN,NaN,25152,25178,NaN,NaN,NaN,NaN,25152,24.810822653608863,40.60271930691799
1597299900,25151,25170,25149,25170,NaN,NaN,NaN,NaN,NaN,NaN,485,839.85,25127,25127,25127,NaN,NaN,25160,25127,25127,25127,NaN,NaN,25160,25.057409059295622,45.76758933090583
