time,open,high,low,close
1602655800,24590,24590,24582,24582
1602656100,24607,24607,24579,24579
1602657000,24600,24600,24600,24600
1602657600,24619,24619,24619,24619
1602658200,24607,24610,24607,24610
1602658500,24609,24614,24609,24614
1602659100,24577,24577,24577,24577
1602659700,24584,24584,24584,24584
1602660000,24597,24597,24597,24597
1602661500,24603,24604,24597,24604
1602662100,24601,24601,24600,24600
1602662400,24600,24600,24600,24600
1602662700,24595,24618,24590,24590
1602663000,24590,24595,24582,24588
1602663300,24585,24586,24584,24584
1602663600,24586,24587,24580,24581
1602663900,24578,24578,24575,24575
1602667500,24628,24628,24619,24619
1602670200,24552,24552,24552,24552
1602670500,24558,24559,24557,24557
1602670800,24559,24560,24559,24560
1602672300,24540,24540,24540,24540
1602673200,24534,24534,24534,24534
1602675600,24560,24560,24560,24560
1602689400,24572,24572,24561,24562
1602690000,24559,24559,24556,24556
1602690300,24556,24556,24549,24549
1602690600,24526,24526,24516,24516
1602690900,24520,24520,24508,24508
1602691200,24511,24511,24511,24511
1602691800,24515,24515,24515,24515
1602692100,24500,24500,24500,24500
1602692400,24460,24460,24460,24460
1602692700,24471,24471,24471,24471
1602694500,24512,24512,24512,24512
1602695100,24514,24514,24514,24514
1602701100,24467,24467,24467,24467
1602724500,24461,24529,24438,24523
1602724800,24490,24490,24430,24430
1602725100,24447,24448,24438,24438
1602725400,24454,24454,24420,24453
1602725700,24495,24507,24408,24408
1602726000,24413,24413,24403,24410
1602726300,24393,24393,24353,24353
1602726600,24350,24389,24350,24374
1602726900,24374,24443,24374,24443
1602727200,24453,24463,24453,24463
1602727800,24466,24541,24466,24538
1602728100,24500,24500,24465,24465
1602728400,24460,24460,24445,24453
1602728700,24444,24444,24424,24426
1602729000,24416,24419,24406,24406
1602729300,24401,24401,24386,24386
1602729600,24375,24375,24375,24375
1602729900,24377,24406,24377,24403
1602730200,24385,24385,24316,24316
1602730500,24355,24355,24338,24338
1602730800,24328,24345,24316,24344
1602731100,24352,24354,24352,24354
1602731400,24371,24371,24368,24368
1602731700,24349,24349,24349,24349
1602732600,24310,24320,24310,24320
1602732900,24331,24331,24331,24331
1602733200,24321,24321,24300,24300
1602733500,24295,24298,24258,24258
1602733800,24286,24286,24286,24286
1602734100,24290,24290,24290,24290
1602738000,24339,24339,24339,24339
1602738300,24335,24335,24335,24335
1602738600,24321,24321,24321,24321
1602738900,24320,24326,24320,24326
1602739200,24328,24334,24328,24334
1602740100,24331,24361,24331,24361
1602740400,24388,24388,24388,24388
1602741000,24353,24358,24343,24343
1602741300,24333,24333,24333,24333
1602741600,24323,24323,24313,24313
1602741900,24303,24303,24293,24293
1602742200,24305,24305,24303,24303
1602743100,24340,24345,24340,24345
1602743400,24329,24329,24329,24329
1602744000,24283,24297,24283,24297
1602744300,24273,24273,24265,24265
1602744900,24274,24274,24260,24260
1602745200,24265,24265,24238,24248
1602745500,24238,24238,24198,24198
1602745800,24188,24212,24178,24212
1602746100,24200,24200,24158,24158
1602746400,24158,24158,24120,24120
1602746700,24120,24140,24120,24140
1602747000,24128,24128,24107,24107
1602747300,24102,24102,24090,24090
1602747600,24077,24083,24053,24083
1602748200,24111,24134,24111,24134
1602748500,24135,24140,24135,24140
1602748800,24110,24115,24109,24109
1602749100,24085,24100,24050,24050
1602749400,24072,24089,24072,24089
1602749700,24074,24074,24056,24056
1602750000,24060,24073,24060,24073
1602750300,24064,24086,24057,24057
1602753300,24020,24020,24000,24004
1602753600,23978,24000,23978,24000
1602753900,24016,24016,24016,24016
1602754500,24005,24005,24005,24005
1602754800,24000,24000,24000,24000
1602755100,24010,24015,24010,24015
1602755400,24024,24024,24024,24024
1602755700,24033,24033,24033,24033
1602756000,24033,24033,24033,24033
1602756900,24039,24051,24039,24051
1602757200,24044,24044,24033,24033
1602758100,24056,24059,24056,24059
1602758400,24065,24072,24065,24072
1602759000,24067,24067,24067,24067
1602759900,24078,24078,24078,24078
1602760500,24062,24062,24062,24062
1602761100,24066,24066,24066,24066
1602761400,24065,24065,24065,24065
1602762000,24043,24043,24043,24043
1602762300,24050,24050,24050,24050
1602763200,24033,24033,24033,24033
1602765000,24019,24019,24019,24019
1602768600,24042,24064,24041,24064
1602768900,24069,24069,24069,24069
1602769500,24083,24087,24083,24087
1602769800,24098,24098,24098,24098
1602776700,24092,24092,24092,24092
1602778800,24077,24077,24077,24077
1602782100,24110,24110,24110,24110
1602782700,24105,24128,24105,24128
1602785700,24135,24135,24135,24135
1602810600,24298,24298,24298,24298
1602810900,24298,24298,24173,24173
1602811200,24177,24177,24163,24172
1602811500,24165,24179,24163,24179
1602811800,24187,24210,24187,24191
1602812100,24232,24256,24232,24246
1602812400,24266,24281,24266,24278
1602812700,24236,24236,24234,24234
1602813000,24237,24241,24195,24195
1602813600,24204,24243,24204,24243
1602813900,24233,24258,24232,24258
1602814200,24280,24298,24280,24292
1602814500,24281,24304,24280,24300
1602814800,24288,24301,24288,24301
1602815100,24308,24313,24300,24313
1602815400,24296,24315,24294,24314
1602815700,24302,24320,24301,24320
1602816000,24323,24323,24323,24323
1602816300,24333,24366,24333,24363
1602816600,24359,24365,24338,24338
1602816900,24337,24337,24329,24329
1602817200,24357,24359,24357,24359
1602817500,24342,24342,24342,24342
1602817800,24327,24327,24327,24327
1602818100,24303,24310,24303,24310
1602818400,24307,24307,24288,24288
1602818700,24287,24287,24240,24254
1602819000,24260,24260,24223,24223
1602819300,24222,24242,24222,24240
1602820500,24300,24302,24300,24301
1602824700,24323,24323,24318,24318
1602825000,24315,24315,24315,24315
1602825300,24328,24331,24328,24331
1602825600,24350,24350,24350,24350
1602826200,24330,24330,24330,24330
1602826800,24368,24385,24368,24385
1602827100,24400,24400,24380,24380
1602828000,24365,24365,24344,24344
1602828900,24322,24327,24310,24310
1602829500,24326,24331,24324,24331
1602829800,24332,24332,24332,24332
