time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1565013900,25775,25780,25775,25780,25901.873114287595,25918.88888888889,2,8.25,NaN,25780,NaN,25945.40289046393,NaN,0.04648352872648698,29.87605046772751,22.929657671944728,62.189807112537295
1565015100,25708,25708,25708,25708,25863.098491430075,25884.777777777777,1,8.2,NaN,25708,NaN,25897.922312371145,NaN,0.03741728028956781,30.95293086477688,20.852836323025173,64.98542867104287
1565015400,25699,25699,25699,25699,25830.27879314406,25856.88888888889,4,3.4,NaN,25699,NaN,25858.137849896917,NaN,0.026815478175078455,32.009233433446134,20.6072478545022,65.39780302700383
1565016000,25610,25610,25585,25585,25781.22303451525,25815.11111111111,2,3.4,NaN,25585,NaN,25803.510279917533,NaN,0.01403632073189054,33.38265333517782,17.810475670693645,70.09394016651989
1565016300,25570,25570,25570,25570,25738.9784276122,25771.666666666668,1,2.65,NaN,25570,NaN,25756.808223934026,NaN,0.00013551821807067377,34.729821686388625,17.481860544007365,70.64572686905235
1565019600,25592,25592,25592,25592,25709.582742089762,25732.444444444445,1,2.5,NaN,25592,NaN,25719.44657914722,NaN,-0.014073408588608505,35.758635795415586,19.76730785622574,68.68910148150714
1565022300,25551,25553,25551,25553,25678.26619367181,25691.222222222223,2,2.55,NaN,25553,NaN,25685.757263317777,NaN,-0.028513757978795296,36.865327453065994,18.74864773140198,70.30263247040945
1565024100,25473,25475,25473,25473,25637.212954937448,25644.555555555555,10,2.85,NaN,25473,NaN,25643.20581065422,NaN,-0.043254434009727394,38.13532921907366,16.954159667477768,72.90577228620889
1565024400,25470,25480,25468,25480,25605.77036394996,25604.444444444445,11,3.25,NaN,25480,NaN,25608.164648523376,NaN,-0.05773161126687576,39.34183089678095,16.70175327920591,71.82038185531471
1565029500,25450,25450,25450,25450,25574.616291159968,25567.777777777777,1,3.2,NaN,25450,NaN,25576.5317188187,NaN,-0.07137702874888074,40.53681290165004,16.072083769163985,71.37474396766784
1565031000,25439,25444,25439,25444,25548.493032927974,25538.444444444445,2,3.2,NaN,25444,NaN,25549.02537505496,NaN,-0.08400997915890218,41.702128400370064,15.841570118090276,71.78530132760349
1565054100,25100,25424,25100,25393,25517.39442634238,25504.444444444445,17,4,NaN,25393,NaN,25459.22030004397,NaN,-0.09494311586448201,43.43617387795498,10.760945993296929,80.36801438236103
1565054400,25386,25450,25370,25450,25503.915541073904,25489.444444444445,7,4.3,NaN,25450,NaN,25450,NaN,-0.10344706916331159,44.843309034864525,12.343443794109303,74.51761233742717
1565054700,25490,25490,25490,25490,25501.13243285912,25480.555555555555,1,4.3,NaN,25490,NaN,25100,NaN,-0.10970946139465698,45.817667648633446,15.577926887585683,71.76794970288897
1565055000,25478,25481,25454,25455,25491.905946287297,25465.333333333332,7,4.6,NaN,25455,NaN,25107.8,NaN,-0.11408817669834759,46.81193956047525,15.051756305207793,72.72153450616538
1565055300,25425,25498,25425,25498,25493.124757029836,25459.222222222223,5,4.75,NaN,25498,NaN,25123.408,NaN,-0.11593051555006617,47.8106862578463,14.039554769772689,70.50265039185521
1565055900,25551,25551,25550,25550,25504.49980562387,25467.777777777777,7,5.05,NaN,25550,NaN,25149.06352,NaN,-0.11482250427308383,48.2815946631213,18.241424037910726,67.05638020083431
1565056200,25570,25570,25570,25570,25517.599844499095,25477.777777777777,1,5.05,NaN,25570,NaN,25182.7384384,NaN,-0.11045710020596067,48.562550946944036,19.703431486546837,65.7791688130069
1565056500,25505,25505,25505,25505,25515.079875599276,25483.88888888889,1,4.5,NaN,25505,NaN,25213.719363328,NaN,-0.10358659747601362,48.99271395356654,18.49809204467808,67.87259693446782
1565056800,25458,25458,25458,25458,25503.66390047942,25485.444444444445,39,6.1,NaN,25458,NaN,25242.22181426176,NaN,-0.09441841447815791,49.510920583513624,17.675109708284783,69.30194895484159
1565057100,25434,25453,25434,25453,25493.531120383537,25492.11111111111,36,7.8,NaN,25453,NaN,25268.44406912082,NaN,-0.0830704422117362,50.057595286306494,17.262298037451554,70.01891840806856
1565057400,25473,25473,25453,25453,25485.42489630683,25492.444444444445,21,8.8,NaN,25453,NaN,25292.568543591155,NaN,-0.06978820131830932,50.39295120819547,18.923340910083482,68.61321795214143
1565057700,25443,25443,25443,25443,25476.939917045464,25487.222222222223,4,8.8,NaN,25443,NaN,25314.76306010386,NaN,-0.05495779785213317,50.73732223527607,18.72548146809554,68.9413931518218
1565058000,25418,25418,25415,25415,25464.551933636372,25482.777777777777,4,8.9,NaN,25415,NaN,25335.18201529555,NaN,-0.039338415888580114,51.13701026733056,18.165666220998137,69.86991836474292
1565058300,25395,25395,25365,25395,25450.641546909097,25471.333333333332,3,9,NaN,25395,NaN,25353.967454071906,NaN,-0.023367922032545563,51.64052559281113,17.19915435250467,71.47300195908372
1565058600,25361,25365,25345,25345,25429.513237527277,25448.555555555555,3,9.1,NaN,25345,NaN,25570,NaN,-0.007976360570344232,52.16666087365443,16.286990020354803,69.80381815944078
1565059200,25367,25500,25367,25500,25443.61059002182,25440.777777777777,5,9.25,NaN,25500,NaN,25565.5,NaN,0.00831699086139337,51.45839069866901,26.733615769173475,59.50560340472997
1565059800,25500,25500,25500,25500,25454.888472017457,25440.222222222223,1,8.8,NaN,25500,NaN,25561.09,NaN,0.024956665126357747,50.78553403243286,26.733615769173475,59.50560340472997
1565061000,25565,25570,25565,25570,25477.910777613964,25452.666666666668,21,9.3,NaN,25570,NaN,25345,NaN,0.04238328736269836,49.60222053790111,31.77063086744531,55.414632819405384
1565061300,25595,25595,25595,25595,25501.328622091172,25468.444444444445,1,9.3,NaN,25595,NaN,25355,NaN,0.060377927901913986,48.295078295916,33.489632172738325,54.01849172415613
1565061900,25635,25635,25635,25635,25528.06289767294,25488.666666666668,1,9.25,NaN,25635,NaN,25371.8,NaN,0.07884296962230031,46.767808614472,36.19697048216414,51.81964157733338
1565062200,25673,25700,25670,25700,25562.45031813835,25517.222222222223,22,9.5,NaN,25700,NaN,25398.056,NaN,0.09669383244915508,44.8853005734034,40.3502536347166,48.446421748104406
1565062500,25705,25725,25705,25725,25594.960254510683,25551.666666666668,2,9.25,NaN,25725,NaN,25430.7504,NaN,0.11370977873270904,42.939657484318595,41.88192126965773,47.20242959823222
