time,open,high,low,close,PSAR,Long Start,Buy Label,Short Start,Sell Label,,Volume,Volume MA
1581484800,27760,27760,27760,27760,27736.193919999998,NaN,NaN,NaN,NaN,27760,1,7.7
1581485100,27788,27788,27784,27784,27744.955135999997,NaN,NaN,NaN,NaN,27786,2,7.15
1581485400,27779,27791,27770,27791,27753.564108799997,NaN,NaN,NaN,NaN,27782.75,15,7.55
1581485700,27798,27798,27780,27780,27761.051287039998,NaN,NaN,NaN,NaN,27789,4,7.6
1581486000,27788,27810,27788,27810,27768.441029632,NaN,NaN,NaN,NaN,27799,9,6.5
1581486300,27808,27808,27798,27801,27776.7528237056,NaN,NaN,NaN,NaN,27803.75,131,12.9
1581486600,27784,27784,27780,27780,27810,NaN,NaN,27810,27810,27782,6,12.7
1581486900,27766,27790,27766,27785,27808,NaN,NaN,NaN,NaN,27776.75,22,13.75
1581487200,27793,27800,27793,27800,27802.96,NaN,NaN,NaN,NaN,27796.5,21,14.75
1581487500,27807,27810,27807,27810,27766,27766,27766,NaN,NaN,27808.5,3,14.7
1581487800,27814,27815,27797,27797,27770.4,NaN,NaN,NaN,NaN,27805.75,10,14.6
1581488100,27787,27798,27787,27798,27775.752,NaN,NaN,NaN,NaN,27792.5,7,14.85
1581488700,27785,27785,27785,27785,27780.461760000002,NaN,NaN,NaN,NaN,27785,1,14.75
1581489000,27785,27785,27785,27785,27784.6063488,NaN,NaN,NaN,NaN,27785,5,14.9
1581489300,27795,27801,27795,27801,27785,NaN,NaN,NaN,NaN,27798,27,16.05
1581489600,27795,27800,27795,27800,27785,NaN,NaN,NaN,NaN,27797.5,2,15.8
1581489900,27791,27801,27791,27798,27788.6,NaN,NaN,NaN,NaN,27795.25,4,15.45
1581490200,27785,27785,27785,27785,27815,NaN,NaN,27815,27815,27785,1,15.15
1581490500,27771,27778,27771,27778,27812,NaN,NaN,NaN,NaN,27774.5,2,15.05
1581491700,27812,27812,27812,27812,27771,27771,27771,NaN,NaN,27812,1,13.7
1581492000,27802,27802,27800,27800,27771,NaN,NaN,NaN,NaN,27801,2,13.75
1581492300,27794,27794,27789,27789,27775.1,NaN,NaN,NaN,NaN,27791.5,6,13.95
1581492600,27790,27791,27780,27791,27778.789999999997,NaN,NaN,NaN,NaN,27788,4,13.4
1581492900,27784,27788,27775,27788,27812,NaN,NaN,27812,27812,27783.75,61,16.25
1581493200,27780,27780,27780,27780,27808.3,NaN,NaN,NaN,NaN,27780,1,15.85
1581493500,27769,27769,27750,27750,27804.97,NaN,NaN,NaN,NaN,27759.5,16,10.1
1581493800,27747,27748,27730,27734,27798.373600000003,NaN,NaN,NaN,NaN,27739.75,21,10.85
1581494100,27749,27749,27739,27741,27788.801296,NaN,NaN,NaN,NaN,27744.5,10,10.25
1581494400,27743,27762,27739,27762,27780.56911456,NaN,NaN,NaN,NaN,27751.5,216,20
1581494700,27753,27753,27730,27730,27773.4894385216,NaN,NaN,NaN,NaN,27741.5,18,20.75
1581495000,27730,27730,27730,27730,27767.400917128576,NaN,NaN,NaN,NaN,27730,1,20.3
1581495300,27738,27738,27730,27730,27762.164788730577,NaN,NaN,NaN,NaN,27734,2,20.05
1581495600,27736,27749,27736,27749,27757.661718308296,NaN,NaN,NaN,NaN,27742.5,8,20.4
1581495900,27775,27775,27774,27774,27730,27730,27730,NaN,NaN,27774.5,8,20.55
1581499500,27760,27767,27760,27764,27734.5,NaN,NaN,NaN,NaN,27762.75,8,19.6
1581499800,27763,27763,27763,27763,27738.55,NaN,NaN,NaN,NaN,27763,1,19.55
1581502200,27787,27788,27787,27788,27742.195,NaN,NaN,NaN,NaN,27787.5,3,19.5
1581503100,27780,27780,27780,27780,27747.6916,NaN,NaN,NaN,NaN,27780,2,19.55
1581504000,27785,27785,27785,27785,27752.528607999997,NaN,NaN,NaN,NaN,27785,1,19.5
1581504600,27790,27790,27790,27790,27756.785175039997,NaN,NaN,NaN,NaN,27790,1,19.5
1581504900,27800,27800,27800,27800,27761.435250534396,NaN,NaN,NaN,NaN,27800,1,19.45
1581505500,27805,27805,27805,27805,27767.605610448893,NaN,NaN,NaN,NaN,27805,5,19.4
1581508500,27833,27833,27833,27833,27774.33660056809,NaN,NaN,NaN,NaN,27833,1,19.25
1581510300,27813,27813,27813,27813,27786.069280454474,NaN,NaN,NaN,NaN,27813,3,16.35
1581510900,27804,27804,27798,27798,27795.45542436358,NaN,NaN,NaN,NaN,27801,4,16.5
1581511500,27793,27793,27790,27790,27833,NaN,NaN,27833,27833,27791.5,2,15.8
1581512700,27810,27810,27810,27810,27828.7,NaN,NaN,NaN,NaN,27810,1,14.8
1581515100,27805,27805,27805,27805,27824.83,NaN,NaN,NaN,NaN,27805,10,14.8
1581517200,27827,27827,27827,27827,27790,27790,27790,NaN,NaN,27827,6,4.3
1581517500,27827,27828,27827,27828,27793.7,NaN,NaN,NaN,NaN,27827.5,7,3.75
1581517800,27825,27830,27824,27824,27797.816,NaN,NaN,NaN,NaN,27825.75,9,4.15
1581518100,27805,27805,27805,27805,27802.32176,NaN,NaN,NaN,NaN,27805,1,4.1
1581518400,27807,27807,27791,27791,27830,NaN,NaN,27830,27830,27799,5,3.95
1581518700,27803,27805,27803,27805,27826.1,NaN,NaN,NaN,NaN,27804,5,3.8
1581519000,27787,27787,27776,27784,27822.59,NaN,NaN,NaN,NaN,27783.5,6,3.7
1581519300,27803,27803,27802,27802,27816.9992,NaN,NaN,NaN,NaN,27802.5,6,3.95
1581519600,27783,27783,27768,27768,27812.079296,NaN,NaN,NaN,NaN,27775.5,5,4.05
1581520200,27801,27801,27801,27801,27805.90819456,NaN,NaN,NaN,NaN,27801,4,4.15
1581520500,27800,27800,27796,27796,27801,NaN,NaN,NaN,NaN,27798,7,4.45
1581520800,27791,27791,27791,27791,27801,NaN,NaN,NaN,NaN,27791,4,4.6
1581521400,27808,27811,27800,27800,27768,27768,27768,NaN,NaN,27804.75,6,4.85
1581521700,27806,27806,27806,27806,27772.3,NaN,NaN,NaN,NaN,27806,1,4.65
1581523200,27828,27830,27828,27830,27776.17,NaN,NaN,NaN,NaN,27829,2,4.7
1581523500,27842,27842,27842,27842,27782.6296,NaN,NaN,NaN,NaN,27842,1,4.6
1581523800,27850,27850,27850,27850,27790.941456,NaN,NaN,NaN,NaN,27850,1,4.45
1581524400,27864,27864,27864,27864,27800.39082304,NaN,NaN,NaN,NaN,27864,1,4.4
1581525300,27860,27860,27858,27858,27811.8404748928,NaN,NaN,NaN,NaN,27859,4,4.55
1581525600,27854,27854,27854,27854,27821.229189412097,NaN,NaN,NaN,NaN,27854,4,4.25
1581526500,27866,27866,27866,27866,27828.92793531792,NaN,NaN,NaN,NaN,27866,4,4.15
1581527100,27868,27868,27868,27868,27836.342348254337,NaN,NaN,NaN,NaN,27868,2,3.9
1581527700,27868,27868,27868,27868,27842.67387860347,NaN,NaN,NaN,NaN,27868,2,3.55
1581529500,27879,27879,27879,27879,27847.739102882777,NaN,NaN,NaN,NaN,27879,4,3.7
1581529800,27879,27879,27879,27879,27853.991282306222,NaN,NaN,NaN,NaN,27879,16,4.25
1581530400,27873,27873,27871,27871,27858.99302584498,NaN,NaN,NaN,NaN,27872,2,4.1
1581531600,27867,27870,27867,27868,27862.994420675983,NaN,NaN,NaN,NaN,27868,10,4.3
1581532500,27884,27884,27880,27880,27866.195536540785,NaN,NaN,NaN,NaN,27882,3,4.15
1581532800,27888,27888,27888,27888,27867,NaN,NaN,NaN,NaN,27888,1,3.95
1581533400,27894,27895,27894,27895,27871.2,NaN,NaN,NaN,NaN,27894.5,2,3.85
1581533700,27895,27895,27895,27895,27875.96,NaN,NaN,NaN,NaN,27895,1,3.55
1581556500,27790,27831,27780,27792,27895,NaN,NaN,27895,27895,27798.25,43,5.5
1581556800,27800,27809,27785,27807,27895,NaN,NaN,NaN,NaN,27800.25,22,6.3
1581557100,27817,27838,27800,27809,27883.5,NaN,NaN,NaN,NaN,27816,17,7.1
1581557400,27805,27805,27731,27731,27873.15,NaN,NaN,NaN,NaN,27768,40,9
1581557700,27738,27773,27738,27739,27856.092,NaN,NaN,NaN,NaN,27747,9,9.4
1581558000,27762,27768,27730,27764,27841.08096,NaN,NaN,NaN,NaN,27756,31,10.9
1581558300,27778,27810,27760,27800,27825.5296256,NaN,NaN,NaN,NaN,27787,97,15.7
1581558600,27767,27775,27756,27758,27812.155478016,NaN,NaN,NaN,NaN,27764,4,15.7
1581558900,27752,27757,27693,27693,27810,NaN,NaN,NaN,NaN,27723.75,11,16.05
1581559200,27693,27693,27617,27623,27791.28,NaN,NaN,NaN,NaN,27656.5,23,17
1581559500,27635,27667,27635,27667,27759.9096,NaN,NaN,NaN,NaN,27651,4,17.1
1581559800,27672,27695,27672,27676,27734.185872,NaN,NaN,NaN,NaN,27678.75,5,17.25
1581560100,27651,27712,27651,27710,27713.09241504,NaN,NaN,NaN,NaN,27681,8,17.45
1581560400,27685,27721,27685,27721,27617,27617,27617,NaN,NaN,27703,5,16.9
1581560700,27705,27725,27693,27693,27627.4,NaN,NaN,NaN,NaN,27704,5,17.05
1581561000,27708,27708,27708,27708,27639.112,NaN,NaN,NaN,NaN,27708,2,16.65
1581561300,27715,27738,27715,27738,27649.418560000002,NaN,NaN,NaN,NaN,27726.5,5,16.75
1581561900,27741,27749,27730,27739,27661.819961600002,NaN,NaN,NaN,NaN,27739.75,74,20.4
1581562200,27746,27751,27746,27751,27675.768767744,NaN,NaN,NaN,NaN,27748.5,36,22.1
1581562500,27729,27729,27729,27729,27689.31038955008,NaN,NaN,NaN,NaN,27729,3,22.2
1581562800,27750,27750,27750,27750,27700.414519431066,NaN,NaN,NaN,NaN,27750,1,20.1
1581563100,27753,27753,27753,27753,27709.519905933474,NaN,NaN,NaN,NaN,27753,1,19.05
1581563400,27750,27757,27750,27757,27718.21592474678,NaN,NaN,NaN,NaN,27753.5,3,18.35
1581563700,27760,27765,27745,27745,27725.972739797424,NaN,NaN,NaN,NaN,27753.75,6,16.65
1581564000,27743,27743,27711,27711,27765,NaN,NaN,27765,27765,27727,4,16.4
1581564300,27706,27706,27678,27679,27765,NaN,NaN,NaN,NaN,27692.25,105,20.1
1581564600,27677,27694,27677,27694,27754.56,NaN,NaN,NaN,NaN,27685.5,114,20.95
1581564900,27694,27696,27681,27696,27743.7016,NaN,NaN,NaN,NaN,27691.75,6,21.05
1581565200,27696,27696,27688,27688,27734.363376,NaN,NaN,NaN,NaN,27692,3,20.65
1581566100,27693,27693,27687,27690,27726.33250336,NaN,NaN,NaN,NaN,27690.75,21,20.55
1581570000,27648,27655,27600,27642,27719.4259528896,NaN,NaN,NaN,NaN,27636.25,27,21.7
1581570300,27640,27640,27632,27636,27700.317800427263,NaN,NaN,NaN,NaN,27637,4,21.65
1581570600,27653,27658,27653,27655,27684.2669523589,NaN,NaN,NaN,NaN,27654.75,3,21.4
1581570900,27655,27669,27645,27669,27670.784239981476,NaN,NaN,NaN,NaN,27659.5,9,21.6
1581571200,27646,27646,27645,27645,27669,NaN,NaN,NaN,NaN,27645.5,3,21.5
1581571500,27639,27640,27630,27640,27669,NaN,NaN,NaN,NaN,27637.25,6,21.7
1581571800,27634,27634,27616,27616,27657.96,NaN,NaN,NaN,NaN,27625,3,21.6
1581572100,27632,27651,27629,27651,27600,27600,27600,NaN,NaN,27640.75,5,18.15
1581572400,27641,27653,27641,27653,27605.1,NaN,NaN,NaN,NaN,27647,2,16.45
1581572700,27656,27661,27656,27661,27610.847999999998,NaN,NaN,NaN,NaN,27658.5,4,16.5
1581573000,27667,27667,27665,27665,27617.86928,NaN,NaN,NaN,NaN,27666,2,16.55
1581573300,27649,27649,27649,27649,27625.730195199998,NaN,NaN,NaN,NaN,27649,2,16.6
1581573600,27670,27679,27670,27678,27632.333363968,NaN,NaN,NaN,NaN,27674.25,7,16.8
1581573900,27673,27681,27673,27673,27640.73335845376,NaN,NaN,NaN,NaN,27675,68,19.9
1581574200,27660,27660,27659,27659,27648.786686763007,NaN,NaN,NaN,NaN,27659.5,12,20.3
1581574500,27641,27641,27640,27640,27681,NaN,NaN,27681,27681,27640.5,68,18.45
1581574800,27646,27665,27645,27665,27676.9,NaN,NaN,NaN,NaN,27655.25,12,13.35
1581575400,27669,27669,27669,27669,27673.210000000003,NaN,NaN,NaN,NaN,27669,2,13.15
1581575700,27668,27671,27655,27655,27640,27640,27640,NaN,NaN,27662.25,4,13.2
1581576000,27660,27660,27650,27654,27643.1,NaN,NaN,NaN,NaN,27656,69,15.6
1581576300,27663,27663,27663,27663,27645.89,NaN,NaN,NaN,NaN,27663,3,14.4
1581576900,27653,27653,27648,27648,27671,NaN,NaN,27671,27671,27650.5,3,14.35
1581577500,27645,27660,27645,27660,27668.7,NaN,NaN,NaN,NaN,27652.5,7,14.55
1581577800,27649,27649,27649,27649,27665.856,NaN,NaN,NaN,NaN,27649,2,14.2
1581578700,27647,27665,27647,27665,27645,27645,27645,NaN,NaN,27656,27,15.4
1581579000,27663,27663,27662,27662,27647,NaN,NaN,NaN,NaN,27662.5,9,15.55
1581579300,27667,27667,27667,27667,27647,NaN,NaN,NaN,NaN,27667,1,15.45
1581579600,27672,27672,27672,27672,27649.4,NaN,NaN,NaN,NaN,27672,1,15.25
1581579900,27640,27640,27625,27625,27672,NaN,NaN,27672,27672,27632.5,3,15.3
1581580200,27602,27618,27597,27607,27672,NaN,NaN,NaN,NaN,27606,53,17.75
1581580500,27613,27615,27611,27613,27663,NaN,NaN,NaN,NaN,27613,12,18.25
1581580800,27622,27632,27622,27627,27655.08,NaN,NaN,NaN,NaN,27625.75,26,19.45
1581581100,27635,27652,27635,27652,27597,27597,27597,NaN,NaN,27643.5,10,19.6
1581581400,27651,27651,27650,27651,27602.5,NaN,NaN,NaN,NaN,27650.75,7,16.55
1581581700,27630,27630,27630,27630,27607.45,NaN,NaN,NaN,NaN,27630,2,16.05
1581582000,27648,27670,27648,27670,27611.905,NaN,NaN,NaN,NaN,27659,3,12.8
1581582300,27657,27670,27657,27664,27618.876399999997,NaN,NaN,NaN,NaN,27662,12,12.8
1581585300,27628,27640,27628,27640,27625.011231999997,NaN,NaN,NaN,NaN,27634,5,12.95
1581585600,27625,27625,27625,27625,27670,NaN,NaN,27670,27670,27625,1,12.8
1581585900,27603,27603,27591,27591,27665.5,NaN,NaN,NaN,NaN,27597,13,10
1581586200,27600,27600,27600,27600,27656.56,NaN,NaN,NaN,NaN,27600,1,9.9
1581586500,27600,27600,27600,27600,27648.6928,NaN,NaN,NaN,NaN,27600,1,9.8
1581586800,27588,27597,27588,27597,27641.769664,NaN,NaN,NaN,NaN,27592.5,3,9.6
1581587100,27600,27600,27596,27596,27634.24191104,NaN,NaN,NaN,NaN,27598,11,10.05
1581587400,27585,27585,27550,27560,27627.7680434944,NaN,NaN,NaN,NaN,27570,7,9.05
1581587700,27555,27555,27544,27547,27615.3251565353,NaN,NaN,NaN,NaN,27550.25,5,8.85
1581588000,27540,27540,27540,27540,27602.486628358944,NaN,NaN,NaN,NaN,27540,1,8.85
1581588300,27522,27522,27521,27521,27589.989302687154,NaN,NaN,NaN,NaN,27521.5,3,8.95
1581588600,27508,27508,27500,27500,27576.191442149724,NaN,NaN,NaN,NaN,27504,4,9
1581589200,27528,27530,27528,27530,27560.95315371978,NaN,NaN,NaN,NaN,27529,11,6.9
1581589500,27551,27551,27545,27545,27500,27500,27500,NaN,NaN,27548,4,6.5
1581591000,27534,27535,27534,27535,27505.1,NaN,NaN,NaN,NaN,27534.5,4,5.4
1581591600,27526,27526,27526,27526,27509.69,NaN,NaN,NaN,NaN,27526,2,5
1581592500,27520,27520,27520,27520,27513.821,NaN,NaN,NaN,NaN,27520,3,4.8
1581593100,27518,27518,27518,27518,27517.5389,NaN,NaN,NaN,NaN,27518,2,4.8
1581593700,27520,27531,27520,27531,27551,NaN,NaN,27551,27551,27525.5,5,4.9
1581595200,27547,27547,27547,27547,27547.9,NaN,NaN,NaN,NaN,27547,1,4.35
1581595500,27554,27554,27554,27554,27520,27520,27520,NaN,NaN,27554,1,4.15
1581596100,27553,27554,27553,27554,27523.4,NaN,NaN,NaN,NaN,27553.5,5,4.35
1581597000,27545,27545,27542,27542,27526.460000000003,NaN,NaN,NaN,NaN,27543.5,2,3.8
1581597900,27547,27547,27547,27547,27529.214000000004,NaN,NaN,NaN,NaN,27547,2,3.85
1581598500,27554,27554,27554,27554,27531.692600000002,NaN,NaN,NaN,NaN,27554,1,3.85
1581598800,27558,27558,27558,27558,27533.92334,NaN,NaN,NaN,NaN,27558,1,3.75
1581599700,27576,27576,27576,27576,27536.8125392,NaN,NaN,NaN,NaN,27576,3,3.35
1581600000,27568,27568,27568,27568,27542.298783712,NaN,NaN,NaN,NaN,27568,5,3.25
1581601500,27573,27573,27573,27573,27547.016953992323,NaN,NaN,NaN,NaN,27573,2,3.1
1581601800,27580,27580,27580,27580,27551.074580433396,NaN,NaN,NaN,NaN,27580,2,3.15
1581602100,27576,27576,27576,27576,27555.702647564052,NaN,NaN,NaN,NaN,27576,1,3.05
1581603900,27600,27600,27600,27600,27559.590223953805,NaN,NaN,NaN,NaN,27600,1,2.9
1581604200,27586,27607,27586,27607,27566.86398364212,NaN,NaN,NaN,NaN,27596.5,2,2.45
1581604500,27630,27631,27621,27621,27574.891186913697,NaN,NaN,NaN,NaN,27625.75,9,2.7
1581604800,27620,27631,27616,27631,27586,NaN,NaN,NaN,NaN,27624.5,5,2.75
1581605100,27640,27650,27636,27636,27595,NaN,NaN,NaN,NaN,27640.5,9,3.1
1581605400,27638,27643,27636,27643,27606,NaN,NaN,NaN,NaN,27640,6,3.25
1581605700,27651,27652,27647,27648,27614.8,NaN,NaN,NaN,NaN,27649.5,6,3.45
1581606000,27603,27603,27565,27565,27652,NaN,NaN,27652,27652,27584,11,3.75
1581606300,27570,27581,27570,27581,27652,NaN,NaN,NaN,NaN,27575.5,3,3.85
1581606900,27579,27580,27579,27580,27643.3,NaN,NaN,NaN,NaN,27579.5,2,3.9
1581607200,27585,27585,27582,27582,27635.47,NaN,NaN,NaN,NaN,27583.5,2,3.75
1581607500,27568,27584,27566,27584,27628.423000000003,NaN,NaN,NaN,NaN,27575.5,8,4.05
1581607800,27565,27571,27565,27571,27622.080700000002,NaN,NaN,NaN,NaN,27568,2,4.05
1581608100,27557,27557,27557,27557,27616.37263,NaN,NaN,NaN,NaN,27557,1,4.05
1581608400,27589,27590,27589,27590,27609.247914400003,NaN,NaN,NaN,NaN,27589.5,2,4.1
1581608700,27600,27600,27600,27600,27602.978164672004,NaN,NaN,NaN,NaN,27600,2,4.05
1581609300,27597,27597,27597,27597,27600,NaN,NaN,NaN,NaN,27597,1,3.85
1581609600,27614,27614,27614,27614,27557,27557,27557,NaN,NaN,27614,1,3.8
1581610200,27606,27606,27606,27606,27562.7,NaN,NaN,NaN,NaN,27606,1,3.75
1581611100,27627,27627,27627,27627,27567.83,NaN,NaN,NaN,NaN,27627,1,3.75
1581611700,27650,27668,27650,27665,27574.9304,NaN,NaN,NaN,NaN,27658.25,3,3.85
1581612000,27690,27695,27690,27695,27587.960144,NaN,NaN,NaN,NaN,27692.5,2,3.85
1581612300,27660,27666,27660,27666,27605.08652096,NaN,NaN,NaN,NaN,27663,9,3.85
1581612600,27666,27667,27666,27667,27619.4726776064,NaN,NaN,NaN,NaN,27666.5,10,4.1
1581614100,27670,27670,27670,27670,27631.557049189378,NaN,NaN,NaN,NaN,27670,1,3.7
1581614400,27661,27661,27658,27658,27641.707921319077,NaN,NaN,NaN,NaN,27659.5,3,3.55
1581614700,27660,27660,27650,27650,27695,NaN,NaN,27695,27695,27655,3,3.4
1581615300,27633,27633,27633,27633,27690.5,NaN,NaN,NaN,NaN,27633,1,2.9
1581617100,27621,27621,27621,27621,27683.6,NaN,NaN,NaN,NaN,27621,1,2.8
1581618300,27604,27604,27604,27604,27674.836,NaN,NaN,NaN,NaN,27604,1,2.75
1581619200,27642,27645,27642,27645,27663.502239999998,NaN,NaN,NaN,NaN,27643.5,2,2.75
1581619500,27649,27649,27649,27649,27653.981881599997,NaN,NaN,NaN,NaN,27649,1,2.4
1581619800,27643,27643,27642,27642,27649,NaN,NaN,NaN,NaN,27642.5,2,2.4
1581620100,27660,27660,27660,27660,27604,27604,27604,NaN,NaN,27660,1,2.4
1581642900,27690,27690,27600,27607,27690,NaN,NaN,27690,27690,27646.75,9,2.75
1581643200,27616,27631,27616,27631,27690,NaN,NaN,NaN,NaN,27623.5,11,3.2
1581643500,27636,27636,27617,27635,27690,NaN,NaN,NaN,NaN,27631,3,3.3
1581643800,27649,27688,27620,27688,27600,27600,27600,NaN,NaN,27661.25,202,13.35
1581644100,27679,27744,27663,27735,27608.8,NaN,NaN,NaN,NaN,27705.25,75,17.05
1581644400,27738,27767,27722,27764,27620,NaN,NaN,NaN,NaN,27747.75,21,18.05
1581644700,27780,27780,27742,27750,27640.58,NaN,NaN,NaN,NaN,27763,7,18.25
1581645000,27747,27811,27747,27779,27662.8872,NaN,NaN,NaN,NaN,27771,93,22.8
1581645300,27782,27788,27782,27788,27689.547504000002,NaN,NaN,NaN,NaN,27785,7,22.7
1581645600,27773,27773,27741,27744,27711.408953280003,NaN,NaN,NaN,NaN,27757.75,6,22.5
1581645900,27750,27765,27733,27733,27729.335341689603,NaN,NaN,NaN,NaN,27745.25,7,22.8
1581646200,27723,27770,27723,27770,27811,NaN,NaN,27811,27811,27746.5,6,22.95
1581646500,27780,27800,27780,27788,27802.2,NaN,NaN,NaN,NaN,27787,12,23.4
1581646800,27789,27810,27789,27790,27723,27723,27723,NaN,NaN,27794.5,14,24.05
1581647100,27814,27818,27785,27797,27731.7,NaN,NaN,NaN,NaN,27803.5,49,26.45
1581647400,27782,27820,27775,27800,27742.056,NaN,NaN,NaN,NaN,27794.25,40,28.4
1581647700,27818,27818,27815,27815,27752.96816,NaN,NaN,NaN,NaN,27816.5,3,28.45
1581648300,27820,27830,27820,27825,27762.3526176,NaN,NaN,NaN,NaN,27823.75,9,28.85
1581648600,27838,27850,27838,27850,27773.176198784,NaN,NaN,NaN,NaN,27844,17,29.6
1581648900,27853,27872,27850,27872,27787.00448300288,NaN,NaN,NaN,NaN,27861.75,126,35.85
1581649200,27877,27895,27874,27882,27804.0035864023,NaN,NaN,NaN,NaN,27882,297,50.25
1581649500,27866,27866,27866,27866,27822.20286912184,NaN,NaN,NaN,NaN,27866,1,49.75
1581649800,27861,27873,27854,27861,27836.76229529747,NaN,NaN,NaN,NaN,27862.25,49,52.05
1581650100,27879,27879,27873,27873,27848.409836237977,NaN,NaN,NaN,NaN,27876,2,42.05
1581650400,27888,27900,27888,27900,27854,NaN,NaN,NaN,NaN,27894,5,38.55
1581651000,27871,27871,27870,27870,27863.2,NaN,NaN,NaN,NaN,27870.5,3,37.65
1581651300,27867,27867,27867,27867,27900,NaN,NaN,27900,27900,27867,1,37.35
1581651600,27870,27873,27866,27866,27896.7,NaN,NaN,NaN,NaN,27868.75,43,34.85
1581651900,27861,27863,27861,27863,27893.016,NaN,NaN,NaN,NaN,27862,2,34.6
1581652200,27855,27855,27855,27855,27888.53376,NaN,NaN,NaN,NaN,27855,1,34.35
1581652500,27836,27841,27826,27826,27883.1683584,NaN,NaN,NaN,NaN,27832.25,22,35.1
1581656100,27825,27825,27825,27825,27872.878053888,NaN,NaN,NaN,NaN,27825,1,34.85
1581656400,27825,27842,27780,27841,27863.3024431104,NaN,NaN,NaN,NaN,27822,21,35.3
1581656700,27838,27842,27838,27840,27846.641954488317,NaN,NaN,NaN,NaN,27839.5,7,34.95
1581657000,27822,27822,27822,27822,27842,NaN,NaN,NaN,NaN,27822,2,32.6
1581657300,27820,27820,27806,27806,27842,NaN,NaN,NaN,NaN,27813,11,31.15
1581657600,27804,27804,27801,27801,27829.6,NaN,NaN,NaN,NaN,27802.5,2,31.1
1581657900,27793,27793,27793,27793,27820,NaN,NaN,NaN,NaN,27793,1,30.7
1581658200,27791,27791,27774,27778,27812,NaN,NaN,NaN,NaN,27783.5,8,30.25
1581658500,27760,27760,27733,27754,27804.4,NaN,NaN,NaN,NaN,27751.75,29,25.4
1581658800,27755,27765,27755,27763,27791,NaN,NaN,NaN,NaN,27759.5,11,11.1
1581659100,27764,27771,27764,27771,27779.4,NaN,NaN,NaN,NaN,27767.5,11,11.6
1581659400,27778,27778,27778,27778,27733,27733,27733,NaN,NaN,27778,10,9.65
1581659700,27770,27770,27761,27767,27737.5,NaN,NaN,NaN,NaN,27767,6,9.85
1581660000,27768,27768,27768,27768,27741.55,NaN,NaN,NaN,NaN,27768,1,9.65
1581660300,27758,27763,27758,27763,27745.195,NaN,NaN,NaN,NaN,27760.5,4,9.7
1581660600,27768,27783,27768,27783,27748.4755,NaN,NaN,NaN,NaN,27775.5,3,9.8
1581661200,27745,27745,27714,27720,27783,NaN,NaN,27783,27783,27731,9,8.1
1581661500,27731,27732,27718,27725,27783,NaN,NaN,NaN,NaN,27726.5,10,8.5
1581661800,27749,27749,27749,27749,27776.1,NaN,NaN,NaN,NaN,27749,6,8.75
1581662100,27751,27757,27751,27755,27769.89,NaN,NaN,NaN,NaN,27753.5,7,8
1581662400,27743,27743,27743,27743,27764.301,NaN,NaN,NaN,NaN,27743,1,8
1581662700,27750,27753,27743,27743,27759.2709,NaN,NaN,NaN,NaN,27747.25,15,7.7
1581663000,27765,27765,27765,27765,27714,27714,27714,NaN,NaN,27765,1,7.4
1581663300,27766,27766,27761,27761,27719.1,NaN,NaN,NaN,NaN,27763.5,3,7.45
1581664200,27758,27759,27758,27758,27724.728,NaN,NaN,NaN,NaN,27758.25,5,7.15
1581664500,27776,27776,27776,27776,27729.68064,NaN,NaN,NaN,NaN,27776,1,7.1
1581664800,27780,27780,27764,27766,27736.1653504,NaN,NaN,NaN,NaN,27772.5,8,7.45
1581665100,27764,27764,27756,27756,27743.178894336,NaN,NaN,NaN,NaN,27760,10,7.55
1581665400,27762,27773,27743,27743,27780,NaN,NaN,27780,27780,27755.25,52,8.7
1581665700,27744,27747,27739,27739,27776.3,NaN,NaN,NaN,NaN,27742.25,8,8.55
1581666000,27742,27742,27742,27742,27773,NaN,NaN,NaN,NaN,27742,1,8.05
1581666300,27743,27744,27743,27744,27768.92,NaN,NaN,NaN,NaN,27743.5,3,7.7
1581666600,27736,27745,27735,27741,27765.329599999997,NaN,NaN,NaN,NaN,27739.25,22,8.5
1581666900,27743,27770,27738,27770,27735,27735,27735,NaN,NaN,27755.25,32,10.05
1581667200,27764,27793,27764,27776,27735,NaN,NaN,NaN,NaN,27774.25,50,12.35
1581667500,27779,27788,27768,27769,27738,NaN,NaN,NaN,NaN,27776,26,13.5
1581667800,27760,27760,27755,27755,27744.6,NaN,NaN,NaN,NaN,27757.5,6,13.35
1581668700,27750,27752,27750,27752,27793,NaN,NaN,27793,27793,27751,2,12.95
1581671700,27730,27732,27718,27732,27788.7,NaN,NaN,NaN,NaN,27728,6,12.95
1581672300,27715,27722,27715,27722,27780.216,NaN,NaN,NaN,NaN,27718.5,2,12.7
1581672900,27717,27717,27717,27717,27771.08576,NaN,NaN,NaN,NaN,27717,1,12.7
1581676500,27756,27756,27751,27751,27763.2337536,NaN,NaN,NaN,NaN,27753.5,3,12.1
1581678000,27750,27750,27750,27750,27756.481028096,NaN,NaN,NaN,NaN,27750,1,12.1
1581679500,27763,27764,27763,27764,27715,27715,27715,NaN,NaN,27763.5,2,12.05
1581680100,27758,27758,27758,27758,27719.9,NaN,NaN,NaN,NaN,27758,1,11.85
1581682500,27753,27753,27753,27753,27724.31,NaN,NaN,NaN,NaN,27753,1,11.85
1581684600,27758,27758,27758,27758,27728.279000000002,NaN,NaN,NaN,NaN,27758,3,11.6
