time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1543808400,27354,27354,27348,27348,27329.01273957693,27328.777777777777,2,11.45,NaN,NaN,NaN,27323.06259047198,NaN,0.03804576358921781,30.764121945989594,54.716485288198534,24.87852219993853
1543808700,27335,27335,27329,27329,27329.010191661546,27336.222222222223,3,11.4,NaN,NaN,NaN,27328.991324187024,NaN,0.013000559685477597,30.911550470690052,53.514096062177344,26.529309071095007
1543809000,27323,27323,27323,27323,27327.808153329235,27336.555555555555,17,12.05,NaN,NaN,NaN,27356,NaN,-0.011345853167564247,30.991146940270475,53.12602766965647,27.062096785439472
1543809300,27310,27311,27300,27311,27324.446522663387,27335.555555555555,5,11.8,NaN,NaN,NaN,27353.76,NaN,-0.03450959423868476,30.833517238374753,51.61568749587543,29.135676351773647
1543813200,27300,27304,27300,27304,27320.35721813071,27330.88888888889,4,11.85,NaN,NaN,NaN,27351.6096,NaN,-0.05658572604904215,30.683769021573816,50.887373410501894,28.724562512098895
1543813500,27297,27297,27297,27297,27315.685774504567,27326.222222222223,1,11.5,NaN,NaN,NaN,27348.333024,NaN,-0.07720882531758903,30.509149486951504,50.410895083542165,28.856891374587224
1543813800,27271,27277,27250,27250,27302.548619603655,27318.11111111111,21,12.45,NaN,NaN,NaN,27340.466382079998,NaN,-0.0964231698172308,29.853237265081084,47.28190426982542,33.27272515375859
1543814100,27226,27226,27158,27158,27273.638895682925,27296.222222222223,6,11.85,NaN,NaN,NaN,27322.219743872,NaN,-0.11459750914668447,28.42591949935897,41.92056412119724,40.838994388604334
1543814400,27157,27191,27157,27191,27257.11111654634,27279,5,11.75,NaN,NaN,NaN,27302.39337460736,NaN,-0.1308764819831782,27.06203936949032,40.14953224956144,39.23791280000237
1543814700,27199,27200,27199,27200,27245.68889323707,27262.555555555555,2,11.15,NaN,NaN,NaN,27284.946169654475,NaN,-0.1441175874406409,25.83857183213849,40.845876936318184,38.78138984997904
1543815900,27210,27210,27210,27210,27238.551114589656,27249.333333333332,1,10.9,NaN,NaN,NaN,27269.592629295938,NaN,-0.15407102792388944,24.75811118420987,41.64003261024288,38.26074210478483
1543816200,27241,27254,27000,27254,27241.640891671726,27241.666666666668,37,12,NaN,NaN,NaN,27254,NaN,-0.15999643442885964,24.720153251411176,30.64138802205833,49.992732273302686
1543816500,27265,27265,27243,27243,27241.91271333738,27234.11111111111,2,11.95,NaN,NaN,NaN,27000,NaN,-0.16208778286467834,24.5928721159228,31.096620173439092,48.81711601051947
1543817100,27274,27287,27274,27286,27250.730170669904,27232.11111111111,6,12.2,NaN,NaN,NaN,27011.48,NaN,-0.1599107513231524,24.28842119796301,31.988321257787145,46.514338640508576
