time,open,high,low,close,MA,MA,Volume,Volume MA,HKEX:HSI2!: Compare,HKEX:HSI1!: Compare,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1581433800,27694,27699,27675,27694,27637.988256541947,27625.222222222223,564,423.1,NaN,NaN,27619.21088,NaN,0.022210137139804288,29.115450740576723,43.983685313425056,8.467880854725923
1581434100,27694,27696,27669,27674,27645.190605233558,27636.777777777777,451,436.95,NaN,NaN,27635.168704,NaN,0.025907809604447985,30.79796257677243,41.040176081698796,9.388359220807317
1581434400,27674,27685,27665,27665,27649.152484186845,27648.11111111111,344,448.35,NaN,NaN,27647.9349632,NaN,0.02936025015499726,32.231340124242095,39.004845424189384,9.914628839177675
1581434700,27665,27680,27663,27670,27653.321987349475,27656.777777777777,302,456.45,NaN,NaN,27658.14797056,NaN,0.03248801977657205,33.508861376880205,37.34761114596509,9.993234742110046
1581435000,27670,27687,27668,27678,27658.25758987958,27666,357,463.85,NaN,NaN,27663,NaN,0.03526409264629997,34.801547303517125,37.32354596011872,9.517495370018533
1581435300,27678,27679,27653,27663,27659.206071903664,27671.222222222223,395,480.65,NaN,NaN,27699,NaN,0.037497517870959715,35.40902521502538,34.92836978103786,12.609033430987674
1581435600,27665,27678,27663,27672,27661.764857522932,27676.222222222223,298,489.35,NaN,NaN,27698.08,NaN,0.039074174672465475,35.98612923095823,33.618212339476706,12.136070647895798
1581435900,27674,27674,27652,27660,27661.411886018344,27674.444444444445,272,498.05,NaN,NaN,27697.1784,NaN,0.03989061009232246,36.09707250376116,31.777953496237853,14.208739775164009
1581436200,27661,27665,27652,27659,27660.929508814676,27670.555555555555,234,502.8,NaN,NaN,27695.371264,NaN,0.03988639786640884,36.202468612923944,30.731581113767366,13.74087978876804
1581436500,27659,27662,27654,27660,27660.74360705174,27666.777777777777,116,491.6,NaN,NaN,27693.636413440003,NaN,0.039101475342932554,36.30259491662859,30.08977722363743,13.453912773644689
1581436800,27658,27665,27650,27650,27658.594885641392,27664.11111111111,314,491.5,NaN,NaN,27691.9709569024,NaN,0.03754048095069022,36.22757523047241,28.898611774784598,13.976966693405846
1581437100,27650,27657,27647,27651,27657.075908513114,27662.555555555555,158,485.05,NaN,NaN,27689.452699488258,NaN,0.03522002600035716,36.02779096573808,28.117496902141525,14.410061186600728
1581437400,27649,27658,27634,27641,27653.86072681049,27659.333333333332,307,430.95,NaN,NaN,27686.0564835292,NaN,0.03210826207920185,35.30897303155514,26.320219671671545,16.95131306399164
1581437700,27640,27644,27629,27636,27650.288581448393,27654.666666666668,349,413.55,NaN,NaN,27680.85083517628,NaN,0.028196699251549263,34.43523690657474,25.25804823910812,17.612421297692975
1581438000,27635,27638,27617,27622,27644.630865158713,27650.11111111111,320,405.15,NaN,NaN,27674.628734955128,NaN,0.02345228841605822,33.17245024989738,23.84023178851511,19.831393314446267
1581438300,27622,27639,27618,27638,27643.30469212697,27646.333333333332,231,401.4,NaN,NaN,27666.56071206141,NaN,0.018105742261990177,32.00187277170238,22.775831439886375,18.724978589075004
1581438600,27637,27637,27610,27618,27638.243753701576,27641.666666666668,489,400.5,NaN,NaN,27659.622212372815,NaN,0.012131008918547282,30.60910627471127,21.12191649372712,19.439999282629334
1581438900,27615,27630,27607,27611,27632.795002961262,27636.333333333332,280,375.75,NaN,NaN,27651.682658393165,NaN,0.005551465478298478,29.182917323603952,19.874040846649653,19.06209499485111
1581439200,27607,27621,27601,27619,27630.03600236901,27631.777777777777,291,333.2,NaN,NaN,27643.639779882396,NaN,-0.0012659578993079012,27.823674029977514,18.85444001599362,19.623243938588264
1581439500,27618,27642,27612,27633,27630.628801895207,27629.88888888889,302,318.7,NaN,NaN,27601,NaN,-0.00797743744183672,26.98761630630243,22.687025976094407,18.15277867759231
1581439800,27633,27633,27621,27624,27629.303041516167,27626.88888888889,185,299.75,NaN,NaN,27601,NaN,-0.014346476128032592,26.193361468811098,21.993109825987336,17.59754916857805
1581440100,27623,27629,27615,27621,27627.64243321293,27624.666666666668,130,283.7,NaN,NaN,27601.82,NaN,-0.02019887169025898,25.221765504256137,21.196904542111096,18.512009293704956
1581440400,27621,27625,27610,27621,27626.313946570346,27623,118,272.4,NaN,NaN,27602.6236,NaN,-0.025472518584189707,24.121853561041476,20.365388320606318,19.093423025065864
1581440700,27618,27625,27611,27613,27623.651157256278,27622,128,263.7,NaN,NaN,27603.411128,NaN,-0.03019639730219399,23.07693721498755,19.60963349301898,18.384870533986668
1581441000,27612,27630,27610,27627,27624.320925805023,27620.777777777777,92,250.45,NaN,NaN,27604.18290544,NaN,-0.034215326681729066,22.255648499932423,19.894539440158958,17.413144595546715
1581441300,27624,27640,27624,27640,27627.45674064402,27623.222222222223,125,236.95,NaN,NaN,27604.9392473312,NaN,-0.037351178609213956,21.799299507310913,21.710065989038853,16.671126415311427
1581441600,27640,27640,27629,27633,27628.565392515215,27625.666666666668,47,224.4,NaN,NaN,27605.680462384575,NaN,-0.03960674609397859,21.365767964320476,21.06059889217003,16.172401626545145
1581441900,27635,27640,27635,27637,27630.25231401217,27627.666666666668,36,212.6,NaN,NaN,27606.406853136883,NaN,-0.040909159104388595,20.95391299847956,20.646854932684946,15.854688273871329
1581442200,27637,27655,27633,27649,27634.001851209738,27629.444444444445,115,206.65,NaN,NaN,27607.118716074147,NaN,-0.0412068034775664,21.032875219718807,23.54772765860737,14.88713871354819
1581442500,27649,27654,27642,27653,27637.80148096779,27632.666666666668,60,203.85,NaN,NaN,27609.03396743118,NaN,-0.0406450857518736,21.107889329896093,22.75057260429356,14.38316830749341
1581442800,27653,27658,27644,27644,27639.041184774233,27635.222222222223,71,191.7,NaN,NaN,27610.87260873393,NaN,-0.039319382723631516,21.299210888537733,22.98290720876259,13.809076157026121
1581443100,27643,27644,27633,27633,27637.832947819385,27636.555555555555,86,188.1,NaN,NaN,27613.700252209896,NaN,-0.037478711407661305,20.966627172649062,22.248447785380428,16.563459475527743
1581443400,27634,27641,27630,27640,27638.266358255507,27639.555555555555,89,177.2,NaN,NaN,27616.3582370773,NaN,-0.034907466236505605,20.518302103402277,21.524395059431463,16.911981521482566
1581443700,27640,27655,27640,27650,27640.613086604404,27642.11111111111,62,162.85,NaN,NaN,27618.856742852662,NaN,-0.03147263344014324,20.540650939142562,24.729158585639883,16.157216128221542
1581444000,27651,27662,27647,27660,27644.490469283523,27644.333333333332,104,152.05,NaN,NaN,27621.205338281503,NaN,-0.027398149689742923,20.7629888854429,25.71349521193594,15.432241370138374
1581444300,27662,27667,27656,27660,27647.59237542682,27647.333333333332,80,144.5,NaN,NaN,27624.468911218984,NaN,-0.022765210576008398,21.112433839071876,26.37436610540754,14.915616417706023
1581444600,27659,27660,27653,27660,27650.073900341456,27649.88888888889,36,121.85,NaN,NaN,27628.722020097084,NaN,-0.017815981097679633,21.29911136137689,25.795898842885673,15.528456106269742
1581444900,27657,27657,27644,27651,27650.259120273164,27650.11111111111,72,111.45,NaN,NaN,27632.549818087376,NaN,-0.01279406737903106,21.058114585941915,24.50285915136714,17.56965547967437
1581445200,27652,27655,27641,27653,27650.807296218532,27650.11111111111,54,99.6,NaN,NaN,27635.994836278638,NaN,-0.008173931594762051,20.695365042363022,23.42152288538547,17.73995339214001
1581445500,27651,27655,27644,27645,27649.645836974825,27650.222222222223,97,89.35,NaN,NaN,27639.095352650773,NaN,-0.004211734477694806,20.350752975963072,22.59675612865348,17.115257726729556
1581445800,27646,27656,27644,27646,27648.91666957986,27651.666666666668,52,82.7,NaN,NaN,27641,NaN,-0.0009073082953536371,20.05963501026177,22.042399989195058,16.450063380647446
1581446100,27646,27657,27646,27651,27649.333335663887,27652.88888888889,54,78.9,NaN,NaN,27643.6,NaN,0.0019418041694769129,19.820591560310895,21.574251295669615,15.85545417769615
1581446400,27651,27664,27651,27660,27651.46666853111,27654,92,77.6,NaN,NaN,27644,NaN,0.004462457574458445,19.850876826553726,22.96296661782549,15.173166787857195
1581446700,27662,27666,27659,27665,27654.17333482489,27654.555555555555,63,74.35,NaN,NaN,27646,NaN,0.006603295528363517,19.951046527102037,23.096502505881553,14.811897991099542
1581447000,27665,27669,27640,27641,27651.53866785991,27652.444444444445,265,83,NaN,NaN,27669,NaN,0.008049884758035742,19.119205387422355,20.923932027008007,19.581491661756818
1581447300,27642,27670,27641,27670,27655.230934287927,27653.555555555555,121,82.8,NaN,NaN,27640,NaN,0.009196319395172781,18.369365480985394,19.349464728497807,17.81729934837516
1581469800,27622,27622,27622,27622,27648.58474743034,27650.333333333332,294,95.15,NaN,NaN,27670,NaN,0.009545438030089715,17.99046073130996,16.72424160693497,20.77038856731764
1581470100,27623,27643,27566,27584,27635.667797944272,27642.666666666668,4775,332.1,NaN,NaN,27670,NaN,0.00895001366751751,19.002798587196835,13.606912003095223,30.454937315282294
1581470400,27584,27622,27577,27610,27630.534238355416,27638.777777777777,2740,463.35,NaN,NaN,27665.84,NaN,0.007757799300468537,19.96451955028937,12.207165743987138,27.322030703646938
1581470700,27610,27618,27562,27581,27620.627390684334,27631.555555555555,2233,572,NaN,NaN,27661.8464,NaN,0.005807561315260878,21.136543987063575,10.757543753953255,27.258342203846375
1581471000,27578,27612,27539,27549,27606.301912547468,27620.222222222223,5922,864.55,NaN,NaN,27655.855615999997,NaN,0.0030481394848592023,22.586652732100482,9.250229927763687,27.853629906678773
1581471300,27550,27587,27537,27553,27595.641530037974,27608.333333333332,3386,1029.55,NaN,NaN,27646.50716672,NaN,-0.0003526594099345193,23.991114693966672,8.401497486881846,25.664997873455135
1581471600,27554,27656,27546,27637,27603.91322403038,27605.222222222223,4531,1251.65,NaN,NaN,27537,NaN,-0.003495945247062271,23.20671358986403,17.921757789032416,21.16736375174691
1581471900,27639,27674,27630,27645,27612.130579224304,27605.666666666668,3807,1438.9,NaN,NaN,27537,NaN,-0.006285160677496582,22.073338657110963,19.501367386554243,19.712816120585686
1581472200,27645,27651,27553,27567,27603.104463379444,27594.222222222223,4397,1653.55,NaN,NaN,27542.48,NaN,-0.009241115345192074,22.210190105375673,16.795513965748004,27.87956538934874
1581472500,27566,27625,27543,27614,27605.283570703556,27593.333333333332,3513,1825.2,NaN,NaN,27674,NaN,-0.011994863821354573,22.46156596754841,14.966475222104394,26.171522707277266
1581472800,27617,27650,27598,27641,27612.426856562844,27599.666666666668,3181,1982.45,NaN,NaN,27671.38,NaN,-0.014104894928339506,22.202219618402687,17.210279153229614,24.39795063746984
1581473100,27642,27663,27621,27633,27616.541485250276,27602.222222222223,2844,2121.05,NaN,NaN,27668.812400000003,NaN,-0.015589911946641787,21.714847317337224,17.95890943425734,23.068820282507865
1581473400,27633,27658,27617,27641,27621.433188200223,27608.88888888889,2396,2238.15,NaN,NaN,27666.296152000003,NaN,-0.01646459045629429,21.309345688578325,17.006881119177606,22.363093187658347
1581473700,27641,27689,27634,27645,27626.146550560177,27619.555555555555,3622,2414.4,NaN,NaN,27543,NaN,-0.016848262536420754,20.374308912929294,19.747787719365945,20.80566932641893
1581474000,27645,27668,27620,27652,27631.31724044814,27630.555555555555,2682,2545.9,NaN,NaN,27545.92,NaN,-0.016637767962318594,19.700235056532804,18.560336599603904,21.308423143458818
1581474300,27651,27683,27650,27680,27641.053792358514,27635.333333333332,2299,2658.15,NaN,NaN,27548.7816,NaN,-0.015615243146465074,18.807237418242792,19.68185436359584,20.419838719691505
1581474600,27679,27709,27669,27692,27651.24303388681,27640.555555555555,3205,2813.8,NaN,NaN,27551.585968,NaN,-0.013751211914945171,18.179142453824593,21.9712885854423,19.38824581329746
1581474900,27693,27719,27682,27693,27659.59442710945,27654.555555555555,3077,2964.5,NaN,NaN,27557.88252928,NaN,-0.011035021546491563,17.72844101881081,22.208319365899676,18.479256732884323
1581475200,27695,27698,27660,27672,27662.075541687558,27661,1977,3050.1,NaN,NaN,27567.549577523198,NaN,-0.007846628494090856,16.933105523522997,21.136993407519423,20.380653516103642
1581475500,27672,27700,27662,27687,27667.060433350045,27666.11111111111,1703,3129.2,NaN,NaN,27576.636602871804,NaN,-0.0042152230140906745,16.20893427606604,20.369891774403282,19.39576031977514
1581475800,27687,27693,27644,27644,27662.448346680038,27667.333333333332,1763,3202.65,NaN,NaN,27585.178406699495,NaN,-0.0005022189536068699,15.568661097359831,19.1160084585304,20.463070826080497
1581476100,27644,27665,27637,27665,27662.95867734403,27670,1720,3049.9,NaN,NaN,27593.207702297525,NaN,0.0033587839576510346,15.07077704378241,18.433490129459294,20.625057431475398
1581476400,27664,27694,27662,27691,27668.566941875226,27675.11111111111,1662,2996,NaN,NaN,27600.755240159673,NaN,0.007365123990000821,14.515251336662544,21.40657403365017,19.775649704964408
1581476700,27693,27703,27679,27700,27674.85355350018,27680.444444444445,1150,2941.85,NaN,NaN,27607.84992575009,NaN,0.011412015414057387,14.125581687215831,21.913344882323578,19.15292817848474
1581477000,27701,27703,27676,27683,27676.482842800142,27680.777777777777,1054,2698.45,NaN,NaN,27614.518930205086,NaN,0.015246224015339527,13.702095445729565,21.125572900091058,18.863829539918314
1581477300,27682,27714,27679,27713,27683.786274240112,27683.11111111111,1594,2608.85,NaN,NaN,27620.78779439278,NaN,0.019039468934531945,13.474892634877525,21.60734141496916,17.98175631461033
1581477600,27712,27723,27691,27702,27687.42901939209,27684.11111111111,1703,2467.45,NaN,NaN,27626.680526729215,NaN,0.022507377959648012,13.399764588625464,21.88801887309365,17.20738717741888
1581477900,27701,27717,27687,27708,27691.543215513673,27688.11111111111,1189,2336.55,NaN,NaN,27634.38608459088,NaN,0.025587785198561464,13.24840804263186,20.995751480152496,17.049460964744373
1581478200,27708,27720,27698,27700,27693.23457241094,27689.555555555555,1011,2167.25,NaN,NaN,27641.47519782361,NaN,0.02803714511835369,13.154600291881323,20.771232839204803,16.529319631532022
1581478500,27701,27712,27687,27691,27692.78765792875,27694.777777777777,735,2028.35,NaN,NaN,27647.99718199772,NaN,0.029687338489840554,12.83566440907687,20.039924513973357,17.496500415106627
1581478800,27692,27708,27691,27701,27694.430126343002,27698.777777777777,645,1901.55,NaN,NaN,27653.997407437902,NaN,0.030613090506168606,12.53267532041264,19.547306295830122,17.06640424123021
1581479100,27701,27722,27701,27720,27699.544101074403,27702,759,1797.3,NaN,NaN,27659.51761484287,NaN,0.031045369742475116,12.501199371471852,21.006779056860655,16.53779027188126
1581479400,27722,27733,27708,27711,27701.835280859523,27703.222222222223,1032,1729.1,NaN,NaN,27664.596205655438,NaN,0.030855940976832242,12.662947942531414,21.865902433161278,15.91986891801502
1581479700,27710,27710,27699,27710,27703.46822468762,27706.222222222223,654,1580.7,NaN,NaN,27671.436585089894,NaN,0.03010110135784898,12.607598117446333,21.460750183400414,17.014561812451962
1581483300,27729,27729,27729,27729,27708.574579750093,27708,31,1448.15,NaN,NaN,27677.592926580903,NaN,0.028930878588205356,12.8835846524305,23.81350984220169,16.504865390115402
1581483600,27723,27761,27716,27744,27715.659663800074,27712.666666666668,2635,1464.95,NaN,NaN,27683.13363392281,NaN,0.02742457133635361,13.622235221723503,27.10039520199724,15.357881209929777
1581483900,27741,27783,27741,27766,27725.72773104006,27719.11111111111,2088,1409.1,NaN,NaN,27692.477597852074,NaN,0.02569242341653515,14.604960138248433,28.716101384809217,14.376343364457295
1581484200,27766,27786,27762,27780,27736.58218483205,27728,908,1300.65,NaN,NaN,27705.150734152783,NaN,0.023789734866413493,15.575340873431504,28.115788041058426,13.844137099139322
1581484500,27781,27786,27749,27759,27741.06574786564,27735.555555555555,1313,1267.45,NaN,NaN,27718.08661668834,NaN,0.021710261663793796,16.17627594778668,26.522435681062852,15.050721169191874
1581484800,27760,27777,27757,27774,27747.652598292512,27743.666666666668,880,1226.3,NaN,NaN,27728.952758018204,NaN,0.019295279039531255,16.7471642684241,25.693927635260614,14.580566627815994
1581485100,27777,27791,27771,27775,27753.12207863401,27749.777777777777,1050,1190.65,NaN,NaN,27738.08031673529,NaN,0.01692322044688781,17.485227961959126,27.104424794962455,14.116389897229844
1581485400,27774,27799,27771,27798,27762.097662907207,27759.444444444445,1375,1173.4,NaN,NaN,27747.60585972294,NaN,0.015045711343407198,18.29424292001503,27.170165313962606,13.483795207877442
1581485700,27799,27801,27780,27791,27767.878130325764,27768.444444444445,1171,1148.85,NaN,NaN,27757.88468777835,NaN,0.013300519776909315,19.09007003339435,26.567195683493306,13.02305877535269
1581486000,27791,27820,27782,27813,27776.90250426061,27777.777777777777,2533,1218,NaN,NaN,27766.50775022268,NaN,0.012108240851483366,20.09595655231545,27.999123380652474,12.227247983341634
1581486300,27813,27815,27790,27791,27779.72200340849,27783,1335,1232.05,NaN,NaN,27777.206200178145,NaN,0.011517418231881727,21.051548745290493,26.86235065660241,11.730818084137587
1581486600,27789,27792,27773,27776,27778.97760272679,27784.11111111111,1142,1209.45,NaN,NaN,27820,NaN,0.01135984316262888,21.47193680973529,26.017302490695343,14.17648887714823
1581486900,27776,27794,27765,27787,27780.582082181434,27784.88888888889,1306,1189.6,NaN,NaN,27819.06,NaN,0.010998892735608102,21.654292978862347,24.76558359685781,14.821644054627676
1581487200,27788,27809,27775,27800,27784.46566574515,27789.444444444445,1342,1197.25,NaN,NaN,27816.8976,NaN,0.010475642187438062,22.059898134085703,25.85020835577223,13.990935632186769
1581487500,27800,27815,27799,27814,27790.37253259612,27793.88888888889,941,1193.75,NaN,NaN,27765,NaN,0.010593113974766744,22.534652567694657,26.164906936886585,13.612995173990425
1581487800,27813,27820,27793,27795,27791.298026076896,27796.11111111111,1130,1213.5,NaN,NaN,27766,NaN,0.010719888486748253,22.81394525239324,24.96689449359668,14.007185803285166
1581488100,27795,27802,27778,27801,27793.23842086152,27796.444444444445,1105,1236.5,NaN,NaN,27768.16,NaN,0.010645499936213266,22.667458335019514,23.941213820500483,15.999349559108769
1581488400,27800,27802,27776,27784,27791.390736689216,27795.666666666668,786,1237.85,NaN,NaN,27770.2336,NaN,0.010304616696287839,22.474696389048383,22.869820573970983,15.62760113309089
1581488700,27783,27790,27772,27785,27790.112589351374,27792.555555555555,918,1232.15,NaN,NaN,27820,NaN,0.009671085649889988,22.181807088841616,22.14754346083378,15.835873159847086
1581489000,27786,27803,27782,27791,27790.2900714811,27792.555555555555,914,1245.15,NaN,NaN,27819.04,NaN,0.008781555653207863,22.15143155301854,23.631955898692127,15.244610289785458
1581489300,27793,27806,27784,27790,27790.23205718488,27794.11111111111,806,1283.9,NaN,NaN,27818.0992,NaN,0.007591337477486681,22.178399986719946,23.236676867452477,14.641757089211966
1581489600,27790,27804,27781,27801,27792.385645747905,27795.666666666668,562,1180.25,NaN,NaN,27817.177216,NaN,0.0059923222732033874,22.113446684356077,22.267617151814903,14.57510265167178
1581489900,27802,27808,27790,27803,27794.508516598326,27796,476,1099.65,NaN,NaN,27816.27367168,NaN,0.003955907248691703,22.132054041216445,22.266109381945178,14.090997910823248
1581490200,27802,27804,27781,27785,27792.60681327866,27792.777777777777,527,1080.6,NaN,NaN,27815.3881982464,NaN,0.001411821751763398,21.868771064807056,21.313921183090333,15.161784723476643
1581490500,27785,27787,27771,27787,27791.485450622928,27791.88888888889,976,1063.75,NaN,NaN,27814.520434281472,NaN,-0.0013326311907385202,21.32108585858547,20.66674998154866,16.599151850631625
1581490800,27785,27807,27782,27797,27792.588360498343,27791.444444444445,882,1063.85,NaN,NaN,27812.779616910215,NaN,-0.004249003413870867,21.232080800619705,23.488936600440418,15.809613030101197
1581491100,27798,27798,27776,27787,27791.470688398673,27791.777777777777,692,1045.95,NaN,NaN,27811.108432233807,NaN,-0.006958496966844541,20.970186700236347,22.497683715255427,16.293366094767183
1581491400,27786,27793,27778,27784,27789.976550718937,27791.666666666668,629,1008.65,NaN,NaN,27809.504094944456,NaN,-0.009573266265232538,20.721387304872156,21.83631236213277,15.814384981982144
1581491700,27785,27817,27783,27807,27793.38124057515,27793.444444444445,1416,1020.9,NaN,NaN,27771,NaN,-0.012029165106217609,20.97317985228835,25.031691489555307,14.777852417821544
1581492000,27808,27809,27795,27797,27794.104992460118,27794.222222222223,814,934.95,NaN,NaN,27771.92,NaN,-0.014413202000953484,21.212382772333736,24.340210125364077,14.36962552856175
1581492300,27797,27806,27787,27795,27794.283993968093,27793.555555555555,733,904.85,NaN,NaN,27772.8216,NaN,-0.016503005634094747,21.180829675862153,23.416134639941443,15.422608336591177
1581492600,27794,27798,27780,27788,27793.027195174473,27791.88888888889,762,885.85,NaN,NaN,27773.705168,NaN,-0.018577372249634582,20.93064796113466,22.56194374681163,16.278628489004006
1581492900,27789,27795,27775,27791,27792.62175613958,27792.555555555555,962,868.65,NaN,NaN,27774.57106464,NaN,-0.02046119616972315,20.537717599567344,21.63872363685116,16.63550135668526
1581493200,27792,27799,27770,27770,27788.097404911663,27790.666666666668,951,849.1,NaN,NaN,27817,NaN,-0.02231718259212141,20.009725298440728,20.366703788894824,16.67111754160578
1581493500,27770,27778,27751,27752,27780.87792392933,27785.666666666668,1508,877.45,NaN,NaN,27816.06,NaN,-0.02410602084791098,19.052862181712733,19.257275459973993,19.59625815088776
1581493800,27752,27757,27728,27752,27775.102339143465,27781.777777777777,1910,916.45,NaN,NaN,27813.4576,NaN,-0.025618374017242162,18.69735055494852,18.140082014966445,23.06051696301726
1581494100,27752,27758,27738,27755,27771.08187131477,27778.555555555555,1609,941.65,NaN,NaN,27808.330144000003,NaN,-0.026815219820892033,18.331152872652982,17.609045786742534,22.128561596605838
1581494400,27755,27767,27741,27761,27769.065497051815,27773.444444444445,1625,983.6,NaN,NaN,27803.510335360003,NaN,-0.02773820037779202,17.72732910272459,18.5002549161812,20.968924809702212
1581494700,27761,27771,27732,27735,27762.252397641452,27766.555555555555,1813,1028.35,NaN,NaN,27798.9797152384,NaN,-0.028468839375499443,17.3699970508455,17.086453591500213,21.13001938683776
1581495000,27734,27751,27730,27741,27758.00191811316,27760.555555555555,1333,1049.3,NaN,NaN,27794.720932324097,NaN,-0.028856371470624653,17.078277966909376,16.377074977612644,20.648164154502194
1581495300,27739,27744,27724,27735,27753.401534490527,27754.666666666668,862,1052.1,NaN,NaN,27790.71767638465,NaN,-0.02904199104344358,16.945446250155502,15.722680182894806,21.021844601512125
1581495600,27735,27752,27724,27747,27752.121227592423,27749.777777777777,614,1054.7,NaN,NaN,27785.38026227388,NaN,-0.028973344056571437,16.568770973938143,16.437209046428585,19.85280351842059
1581495900,27747,27783,27737,27770,27755.69698207394,27749.777777777777,1239,1092.85,NaN,NaN,27724,NaN,-0.028588273214371584,16.09867837242557,20.907509590540567,18.11107897507246
1581498900,27793,27798,27757,27774,27759.357585659152,27752.222222222223,466,1089.8,NaN,NaN,27724,NaN,-0.027965657793697595,15.984658829172707,22.099834145868773,16.733704171843286
1581499200,27771,27775,27758,27764,27760.286068527323,27753.555555555555,164,1049.2,NaN,NaN,27726.96,NaN,-0.027005304223533488,15.876340263082488,21.389836776554592,16.196103488396005
1581499500,27764,27773,27761,27770,27762.228854821857,27755.222222222223,197,1014.95,NaN,NaN,27729.8016,NaN,-0.02577307722164519,15.77343762529678,20.89113773123202,15.81849512083418
1581499800,27771,27777,27762,27764,27762.583083857484,27755.555555555555,250,992.85,NaN,NaN,27732.529536,NaN,-0.024318478668022236,15.769613389547237,21.063041942793483,15.347669684370292
1581500100,27762,27776,27762,27773,27764.666467085986,27759.777777777777,186,970.7,NaN,NaN,27735.14835456,NaN,-0.022768756241779386,15.765980365585174,20.464614512136112,14.91162314556832
1581500400,27771,27782,27768,27781,27767.93317366879,27764.222222222223,119,905.85,NaN,NaN,27737.662420377597,NaN,-0.020987557664128808,15.909907831781373,21.114852133372082,14.478617179759027
1581500700,27781,27787,27779,27787,27771.746538935033,27770,172,873.75,NaN,NaN,27740.075923562494,NaN,-0.01911849776789094,16.167685926264987,21.825299116560938,14.230066904446353
1581501000,27788,27791,27781,27783,27773.997231148027,27774,124,843.3,NaN,NaN,27742.392886619993,NaN,-0.017011527821585392,16.5090583441688,22.226757234146376,13.9157411882097
1581501300,27785,27791,27782,27784,27775.99778491842,27775.555555555555,80,809.2,NaN,NaN,27744.617171155194,NaN,-0.01453860085320664,16.83336214117742,21.771167843588135,13.630505515712999
1581501600,27784,27785,27775,27777,27776.198227934736,27775.88888888889,133,767.75,NaN,NaN,27746.752484308985,NaN,-0.011874186952445753,16.86312732257057,21.261456391654892,14.95024073087238
1581501900,27778,27792,27776,27790,27778.95858234779,27778.777777777777,79,724.15,NaN,NaN,27748.802384936625,NaN,-0.009050333522667663,17.079143727207832,22.11456566113858,14.383099115539538
1581502200,27790,27795,27785,27789,27780.966865878232,27780.88888888889,126,655.05,NaN,NaN,27750.77028953916,NaN,-0.006274720704344494,17.36357737756004,22.306573755226136,14.032874723379308
1581502500,27790,27793,27786,27791,27782.973492702586,27783.88888888889,69,563,NaN,NaN,27752.659477957593,NaN,-0.003440398896009067,17.63378934539464,21.91340569410474,13.78553605956242
1581502800,27792,27792,27786,27790,27784.37879416207,27785.777777777777,40,484.55,NaN,NaN,27754.47309883929,NaN,-0.0006827410838949443,17.890490714837508,21.57037524839516,13.569738540688872
1581503100,27790,27798,27777,27798,27787.103035329656,27787.666666666668,142,410.4,NaN,NaN,27756.21417488572,NaN,0.0021593704313838556,17.730970802444457,20.394195222644758,15.166709366018027
1581503400,27797,27798,27787,27792,27788.082428263726,27788.222222222223,122,325.85,NaN,NaN,27757.885607890294,NaN,0.004946286001519295,17.57942688567106,19.798933866325925,14.724026735517121
1581503700,27791,27792,27784,27786,27787.66594261098,27788.555555555555,59,262.15,NaN,NaN,27759.490183574682,NaN,0.007493959953253126,17.299561027819603,19.366201616430818,15.221826173650172
1581504000,27786,27792,27784,27787,27787.532754088785,27788.88888888889,97,223.9,NaN,NaN,27761.030576231697,NaN,0.009755835724096818,17.033688462860717,18.930669852703687,14.879498393951081
1581504300,27789,27796,27788,27793,27788.62620327103,27790.666666666668,43,195.35,NaN,NaN,27762.509353182428,NaN,0.011627596795559848,16.929967280382353,19.592526913072604,14.493506857051145
1581504600,27794,27800,27792,27797,27790.300962616824,27791.444444444445,51,135.95,NaN,NaN,27763.92897905513,NaN,0.013094835798315763,16.97761954653432,20.313100285384337,14.150050658545176
1581504900,27798,27808,27797,27803,27792.84077009346,27793,125,118.9,NaN,NaN,27766.093240311824,NaN,0.014358871345857605,17.30001282326687,22.05122025154833,13.680817158786745
1581505200,27804,27813,27802,27812,27796.672616074768,27795.333333333332,128,117.1,NaN,NaN,27769.445781086877,NaN,0.015451506657492887,17.76907072063505,22.84059608325026,13.219373909615628
1581505500,27810,27813,27806,27807,27798.738092859814,27797.222222222223,90,111.75,NaN,NaN,27773.80120297819,NaN,0.01620259359012226,18.21467572313482,22.33594371671133,12.927297980277569
1581505800,27807,27808,27798,27807,27800.39047428785,27798.222222222223,190,108.75,NaN,NaN,27777.72108268037,NaN,0.016674716042719463,18.194031248879437,21.617698582865614,15.08411940007306
1581506100,27806,27829,27805,27817,27803.712379430282,27801,209,109.9,NaN,NaN,27781.248974412334,NaN,0.016953914743071997,18.84126002013639,26.567681769004082,13.950793213798573
1581506400,27817,27820,27812,27814,27805.769903544227,27804.11111111111,115,109.7,NaN,NaN,27786.979097482854,NaN,0.016786708904594817,19.456127352830496,25.885275674825024,13.592459114854538
1581506700,27817,27829,27814,27820,27808.615922835383,27807.777777777777,184,110.3,NaN,NaN,27792.02160578491,NaN,0.01630897462713059,20.286558091456524,27.53128396322633,12.936633784139612
1581507000,27821,27825,27817,27825,27811.892738268307,27811.333333333332,56,106.9,NaN,NaN,27796.45901309072,NaN,0.015568713113286493,21.075467293151252,26.80520409966809,12.595457204600594
1581507300,27823,27838,27818,27834,27816.314190614645,27815.444444444445,247,115.25,NaN,NaN,27800.363931519834,NaN,0.014681751681044953,22.15334129559165,29.283980653828507,11.778033697765634
