time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1551368100,28667,28667,28667,28667,28684.723296302735,28704.444444444445,1,2,NaN,NaN,NaN,28754.564048,NaN,-0.0718237827720827,88.20070494602558,86.61786471180787,10.290259202249537
1551368400,28667,28680,28667,28680,28683.77863704219,28694.777777777777,2,1.95,NaN,NaN,NaN,28748.59020512,NaN,-0.05720498625513517,87.73612308373944,86.70716766974024,10.221589250492096
1551369900,28651,28651,28651,28651,28677.22290963375,28681.333333333332,1,1.9,NaN,NaN,NaN,28740.782988710398,NaN,-0.04473853604132685,87.21568667498548,85.36942122551099,10.915105222851981
1551370500,28680,28680,28680,28680,28677.778327707,28673.88888888889,1,1.9,NaN,NaN,NaN,28733.600349613567,NaN,-0.03429420889056369,86.74007590130545,85.60322971441998,10.740673008120474
1551370800,28693,28693,28693,28693,28680.8226621656,28673.88888888889,1,1.9,NaN,NaN,NaN,28726.99232164448,NaN,-0.02579087517724201,86.29690366560773,85.710981115901,10.660285355437463
1551372000,28704,28704,28704,28704,28685.45812973248,28674.222222222223,1,1.9,NaN,NaN,NaN,28720.912935912922,NaN,-0.018937273379040186,85.88348916477935,85.80560493413333,10.58969150207639
1551372300,28714,28714,28714,28714,28691.166503785986,28678.666666666668,1,1.9,NaN,NaN,NaN,28715.31990103989,NaN,-0.013565411966194008,85.49792015441267,85.89498799609635,10.523007501292476
1551372900,28703,28703,28703,28703,28693.53320302879,28683,1,1.3,NaN,NaN,NaN,28710.1743089567,NaN,-0.009448097317712146,85.06476639247673,85.27323177128736,11.170692288975173
1551403500,28766,28766,28766,28766,28708.02656242303,28695.333333333332,1,1.25,NaN,NaN,NaN,28651,NaN,-0.006229699045398296,84.70341068189852,85.8890232215732,10.703596134646258
1551403800,28723,28723,28723,28723,28711.021249938425,28701.555555555555,1,1.2,NaN,NaN,NaN,28653.3,NaN,-0.003936495246536187,84.09191044796923,83.38399175497972,13.308006956262929
1551404100,28721,28721,28721,28721,28713.01699995074,28706.11111111111,1,1.2,NaN,NaN,NaN,28655.554,NaN,-0.002411865604745844,83.4982685332755,83.26509324028775,13.431622400806228
1551404400,28695,28747,28695,28730,28716.413599960593,28714.88888888889,23,2.3,NaN,NaN,NaN,28657.76292,NaN,-0.0015034426355039709,82.93430871431647,80.13771475628447,12.92714008694732
1551404700,28769,28818,28737,28743,28721.730879968476,28721.88888888889,76,6,NaN,NaN,NaN,28664.172403200002,NaN,-0.0008084928059961749,82.47470081650422,80.17183624627609,12.116460976326993
1551405000,28723,28723,28723,28723,28721.98470397478,28725.222222222223,1,5.95,NaN,NaN,NaN,28670.325507072,NaN,-0.0008712722463202427,81.94033097611769,78.98681846623832,12.972036027693596
1551405300,28750,28750,28719,28719,28721.387763179824,28726.88888888889,2,6,NaN,NaN,NaN,28676.232486789122,NaN,-0.0015023991718934536,81.46418074885727,79.17779513911943,12.666565028299539
1551405600,28732,28739,28722,28722,28721.51021054386,28727.777777777777,3,6.05,NaN,NaN,NaN,28681.903187317555,NaN,-0.0024128112717094695,81.01183803295987,77.9315037553682,12.46718803341408
1551405900,28734,28734,28709,28720,28721.20816843509,28729.666666666668,12,6.6,NaN,NaN,NaN,28687.347059824853,NaN,-0.0034508633423016243,80.48061590682272,76.35020901374078,13.26934152298026
1551406200,28733,28737,28733,28737,28724.36653474807,28726.444444444445,2,6.65,NaN,NaN,NaN,28692.57317743186,NaN,-0.0036200348057893405,79.98017730264833,75.50981262699301,13.079377157621646
1551406500,28765,28765,28765,28765,28732.493227798455,28731.11111111111,1,6.65,NaN,NaN,NaN,28697.590250334586,NaN,-0.003139218312073999,79.54499835383784,76.10294637064865,12.76260457356479
1551407700,28775,28775,28775,28775,28740.994582238764,28737.11111111111,1,6.65,NaN,NaN,NaN,28702.406640321202,NaN,-0.0019765432844623065,79.14614381486172,76.31856530592263,12.647449824692531
